text,rating,quality_score,pos_score,neg_score,neu_score,sentiment
"kurangnya aplikasi ini adalah ada beberapa lokasi alamat yang tidak terdaftar dan kurang akurat, tidak seperti aplikasi sebelah lokasi alamatnya lengkap dan akurat.",5,100.0,0.0,0.5,0.5,positive
"ini saya kan sudah ganti nomer dan saya lupa mau ganti nomer diakun saya , nah saya topup pake nomer lambat . kenapa muncul harus diksh pin gopay sih ! menyusahkan sja , jadi nyantol kan uang saya digopay ! niat mau beli token jadi tidak bisa ! uang tinggal segitu pulak yang ada di gopay saya",1,100.0,0.0,0.5,0.5,negative
saya pernah pesan go food dan alamat saya berubah dengan sendirinya ke alamat yang saya pun belum pernah kesana. padahal di awal cek saya sudah benar. kasian abang gojek nya sudah keliling jadinya.,1,100.0,0.0,1.0,0.0,negative
"sangat disayangkan jika saya nge batal itu karena pengemudi kejauhan sudah 5x batal dan itupun pengemudi yang minta tapi akun saya yang kena banned sementara. miris nya, seharus nya ada pertimbangan lagi",2,100.0,0.0,0.0,1.0,negative
promosi nya semakin berkurang susah cari pengemudi yang terdekat di resto harga semakin mahal di banding dengan aplikasi lain kalau terus begini mending pindah ke yang lebih murah,1,100.0,0.5,0.5,0.0,negative
"request buat aplikasi yang ringan go-ride lite,go-send lite,go-shop lite dll mirip facebook lite karena tidak semua hp memiliki ram dan baterai besar sehingga bisa menarik pelanggan lebih banyak kalo bisa bahkan buat layanan go-jek agar bisa digunakan melalui handphone jadul sehingga lebih memudahkan suport ke wilayah yang lebih luas beberapa pelanggan juga terkadang sulit terutama beda rekening sama pengemudi jadi usahakan agar pengemudi gojek punya qris kan rata rata sudah punya npwp juga",5,100.0,0.0,0.2,0.8,positive
"anehh, bagus up gopay saldonya tidak masuk. padahal di inbox ada pemberitahuannya. makin kesini makin aneh saja aplikasinya",1,100.0,0.0,1.0,0.0,negative
kadang akun nya sering keluar sendiri trs login make no hp tidak bisa tidak jelas nih aplikasi kalo emg belum bisa di gunakan ngapain di luncurkan,1,100.0,0.0,0.3333333333333333,0.6666666666666666,negative
"saya mitra go food sekaligus pengguna aplikasi customer. semenjak upgrade jadi super partner pesanan jadi lebih akurat dan segera saya proses, alhasil pelanggan saya lebih cepet menerima pesanan dalam keadaan segar. thanks akab sukses selalu.",5,100.0,1.0,0.0,0.0,positive
"minta tolong dengan sangat, ajari sopan santun kepada pengemudi anda, jangan semena-mena atau seenaknya saja. saya memakai aplikasi gojek ini untuk mempermudah saya mau pergi ke tempat mana saja yang akan saya tujui, saya tidak suka sama salah satu pengemudi anda yang telah lakukan kepada saya, atitude nya dimana? saya ini pesan buat dilayani, saya pesan juga membayar! toh saya juga kalau minta antar kemana dulu saya selalu kasih tips sama pengemudi anda, perlakuan pengemudi anda tidak baik.",4,100.0,0.0,0.8333333333333334,0.16666666666666666,positive
mohon maaf. pesanan masih di restoran belum diambil pengemudi bahkan belum ketemu pengemudi tidak bisa di cancel? lah kalao 1 jam nunggu pengemudi yang tidak jalan trus di pencet bantuan lalu ditolak bantuanya. lalu aku kudu beli makanannya yang sudah dibeli pengemudi karena ya kasihan saja karena kesalahan ada di aplikasi bukan di pengemudi atau di restorannya. tolonglah sistemnya dirubah jadi lebih flexible.,1,100.0,0.0,0.5,0.5,negative
"tolong kenapa lokasi gps nya sering salah ya. saya cuma kesal saja kenapa setelah update jadi gini. kasihan juga sama pengemudi ojek nya, harus muter lagi. tolong segera diperbaiki.",3,100.0,0.2,0.2,0.6,neutral
akun saya ke blokir terus. tidak ada solusi cepat tanggap dari aplikasi gojek. biaya aplikasi semakin lambat semakin mahal tapi kualitas pelayanan tidak sepadan.,1,100.0,0.0,1.0,0.0,negative
"tolong dong drivernya di benahin lagi, buat apa project kalian bikin promosi tapi drivernya ogah terima orderan? setiap pakai promosi pengemudi langsung batal alasan kejauhan lah, mau ke bengkel lah apa lah itu. sebagai konsumen tidak nyaman banget!",2,100.0,0.0,0.3333333333333333,0.6666666666666666,negative
"paylater tidak bisa di buka,suruh update tetap saja gg bisa di buka kenapa ea.toling du jelaskn? padahal paylater baru saja aktif tapi di blokir,pake jg belum bintangnya 2 dulu",2,100.0,0.0,0.2,0.8,negative
sangat bermanfaat.hanya saja terkadang pemilihan pengemudi terlalu jauh dari lokasi penjemputan.al hasil pengemudi minta cancel.smoga lebih di perbaiki lagi layanannya.,5,100.0,0.25,0.25,0.5,positive
aplikasi belum jadi. mau daftar mlh diputer2 tidak nyampe2.klik daftar isi email tiba2 ada tulisan email anda sudah terdaftar suruh klik masuk giliran di klik masuk email anda belum terdaftar. ihvgoblookk,1,100.0,0.0,0.0,1.0,negative
males banget kalo tengah malem pesan gofood sama drivernya kebanyakan aplikasi on tapi di chat tidak respon sampe 3x ganti pengemudi 1 setengah jam nunggu. tolong bisa di edukasi kembali drivernya,5,100.0,0.0,0.0,1.0,positive
"saya sebagai mantan pengemudi dan coustamer pt gojek indonesia yang kena putus mitra,tolong diperbaiki aplikasinya pengemudi nya terlalu jauh mengambil pesanan nya ,kasihan pengemudi terlalu jauh terus di batal oleh coustamer nya",3,100.0,0.5,0.0,0.5,neutral
"masa di gofood tidak ada cara membatalkan pesanan , tolong perbaiki lagi applikasia kasihan kalo salah pencet pesanan tidak bisa di batalkan .",1,100.0,0.0,0.3333333333333333,0.6666666666666666,negative
kenapa sekarang go food tidak ada gratis ongkir atau ongkir cuma 3 ribu? sangat disayangkan. berbeda dengan aplikasi sebelahnya ada gratis ongkir,2,100.0,0.0,0.0,1.0,negative
"lah mau pesen makanan kenapa jadi ribwt ah muncul whoops vocher tidak tersedia diresto anda terus.dulu lancar banget pesen makanan loh gegara promosi jadi ribet, padahal pingin cepet pesen makan malah ribet kalau tidak niat kasih promosi tidak usah ngeribwtin sistem",1,100.0,0.0,0.5,0.5,negative
"aplikasi bagus diawal-awal dulu karena ada banyak promo, sekarang sudah jauh berkurang. tingkatkan lagi layanan dan promonya!",4,100.0,1.0,0.0,0.0,positive
"aplikasi aneh. tiba tiba muncul tagihan ongkos tolparkir dari tahun sebelum2nya, padahal selama ini dipake juga aman saja karena memang sudah dibayar. tidak jelas. stop pakai gojek dan uninstall adl jawaban terbaik.",1,100.0,0.0,1.0,0.0,negative
"trasnfer ke aplikasi lain tapi apk tersebut limit biasanya saldo akan langsung kembali ke saldo gopay pengirim, ini sudah ditunggu berminggu minggu bahkan saldo tidak kembali dan tidak terkirim, ditanya solusi malah bilang saldo sudah kembali ke saldo pengirim, tapi jelas jelas sudah dikirim bukti trasnfer riwayat bahwa saldo sama sekali tidak kembali, hilang kemana? nyangkut kemana? disuruh update aplikasi disuruh log out login lagi sudah saldo tetep tidak ke reffund dah hilang gitu saja",1,100.0,0.0,0.0,1.0,negative
"bintang 1 dulu, saya benar kecewa kenapa mau transaksi saja banyak banget masalahnya, selalu pembayaran belum berhasil nih",1,100.0,0.0,0.3333333333333333,0.6666666666666666,negative
"kecewa. lagi laper 4x pesan tengah malem dibatalin semua. alesannya pada takut nganterinnya,, padahal rumah deket sama kantor polisi. sangat tidak memuaskan.",1,100.0,0.0,1.0,0.0,negative
"akun goride go send saya belum terverifikasi, padahal sudah lambat sekali saya daftar, sudah nanya lewat email gojek tetep saja responnya tidak bikin puas",1,100.0,0.0,1.0,0.0,negative
masukan buwat gojek. tolong tulisan batal nya jangan dihilangkan dong. kostomer kan susah kalau mau batal pesanan bilamana tidak jadi orderan. tolong diperbaiki lagi aplikasi nya.,5,100.0,0.0,0.8,0.2,positive
ya buruk nih akun masa harus minta link terus sedangkan link nya saja tidak keluar bagaimana dong tolong diperbaiki lagi lah biar pengguna nya tidak kesal dulu kalo harus menggunakan aplikasi gojekk!,1,100.0,0.0,0.6,0.4,negative
"saya sudah sering pesan makanan tapi kebanyakan pada tidak sanggup padahal jarak pengemudi dengan jarak restoran tidak ada 1 km tapi katanya capek,terlalu jauhlahh,macem alasannya",2,100.0,0.0,0.0,1.0,negative
baru beli vouche bundle 2 kali dipakai sudah tidak bisa dipakai padahal masa aktif sampai 30 desember 2019. segitunya nyari duit sampe nipu customer.,1,100.0,0.0,0.3333333333333333,0.6666666666666666,negative
"sangat berguna., saran q kenapa banyak drever yang tidak sesuai mukanya sama aplikasi. aplikasi muda, yang nyamperin tua., motor butut lagi. maju terus gojek.,",5,100.0,0.0,0.0,1.0,positive
kasih 4 bintang dulu kalau bisalny dana kartuprakerja saya cair secepat mungkin saya kasih tambahan bintang satu lagi ok gojek tingakat kan lagi apps ini dan tolong kualitas updated ya di turun kan terimakasih,4,100.0,0.4,0.0,0.6,positive
tolong klo ada pemesanan lokasi penjemputan apa bila lokasi salah harap di konfirmasi ke pemesan apa alamatnya benar atau salah saat menjemput penumpangnya kadang hp bisa eror trima kasih,5,100.0,0.0,0.2,0.8,positive
saya kecewa sekali dengan gojek . sudah jadi customer sultan tapi komplen tidak pernah ditanggapi . sudah berkali2 kirim email . semua voucher dan fadilitad dihilangkan . apa apan,1,100.0,0.0,0.5,0.5,negative
"tidak bisa di pergunakan untuk pesan lewat gofood,dan lokasi juga tidak sinkron setiap cari tempat makan yang ingin di tuju slalu tidak ada ulasan apapun sangat buruk gojek sekarang",1,100.0,0.0,0.4,0.6,negative
percuma ada fitur gopaylater . tiba2 tidak bisa dgunain. malah harus nunggu 30 hari . heran kenapa gini amat . perasaan pembayaran selalu tepat waktu . sudah sering gini terus .,1,100.0,0.0,0.3333333333333333,0.6666666666666666,negative
cocok untuk kehidupan sekarang yang butuh cepat dan sampai tujuan dengan selamat. cuma masih perlu diperbaharui terus sistim jaringan sehingga tidak terjadi lagi sistim eror. maju terus dalam melayani pelanggan.,5,100.0,0.0,1.0,0.0,positive
saya tidak bisa masuk akun gojek pedahal semuanya sudah benar tapi tetap saja tidak bisa saya ulang terus menerus tetap saja tidak ada perubahan saya kecewa.saya sudah mengikuti petunjuk tapi ttp saja tidak bisa,1,100.0,0.0,0.5,0.5,negative
"transaksi apa saja sangat mudah dengan aplikasi gojek.banyak promosi nya, masukan utk transaksi pulsa dan token pln di tambah promosi",5,100.0,0.75,0.0,0.25,positive
ini kos saya klo klo mau ngerjain misi gabisa dan tidak nongol nongol misinya padahal saya sering mesen makanan di gofood tapi aneh ko misinya gakeluar keluar ya.,3,100.0,0.0,0.0,1.0,neutral
transfer gopay ke bank bri nga masuk. dah d email. katanya sukses. di lihat d rekening nga ada yang masuk. mohon perbaiki lagi aplikasinya. saya d rugikan,2,100.0,0.6666666666666666,0.0,0.3333333333333333,negative
langganan saya sudah dari bulan january selalu lagi disiapkan sampai sekarang belum ada paket langganan sedangkan teman-teman saya yang lain selalu ada ada masalah apa iya? nomor saya 0813468,3,100.0,0.0,0.0,1.0,neutral
"aplikasi tidak jelas voucher promosi tiba2 ilang,dan sampe sekarang tidak pernah dapet promosi cashback,chat admin bilang akun saya tidak berhak dapat cashback, buat ap punya akun tapi tidak berhak dapet cashback,jadi gojek pun tidak berhak dapat 5",1,100.0,0.0,0.5,0.5,negative
yang kerja di kantor gi orang goblok semua masa giliran dapat pesanan titik jemput jauh. sudah jedanya 1 jam lebih nunggu pesanan secara cs jg maunya dapat pengemudi di titik terdekat biar cepet berangkat tidak terlambat ini yang ada malah kebanyakan dicancel ini namanya bukan pemerataan pesan tapi penyiksaan pengemudi dasar goblok!,1,100.0,0.0,0.5,0.5,negative
"saya kecewa pihak gojek tidak bisa memberi solusi yang terbaik bagi pelanggan,, saya beli token listrik biaya terpotong tapi kode kosong,, ini nama nya penipuan dan merugikan pelanggan orang lain!",1,100.0,0.0,0.7142857142857143,0.2857142857142857,negative
mohon diperbaiki dong gojeknya. kan saya pesan go food sudah 5 nah itu di aplikasi gojeknya ternyata harganya belum termasuk pajak. jadi tiba2 pas diantar harganya beda.,2,100.0,0.0,0.5,0.5,negative
stupid paylater. pas sebelum abis bulan mau bayar selalu error. giliran sudah ganti bulan baru bisa bayar tagihan denda nya.,1,100.0,0.0,0.5,0.5,negative
kenapa sering sekali di upgradet ya aplikasinya.klau sudah di download lamaa banget mau terinstalnya.mohon di perbaiki.klau seperti ini trus mungkin akan berpindah aplikasi,1,100.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,negative
"aplikasinya bagus beett dahh, tidak ada matinya pokok nya dahh.tp miris dah liat prosedur untuk rekruitment mitra trutama yang go ride.peminat bnyak tapi prosesnya manual dn omigood. kesian",5,100.0,0.0,1.0,0.0,positive
"kenapa saya tidak pernah dapat promosi gofood yang besar besar spt yang lain, padahal saya kalau bagus up saldo selalu besar.mau komplen di gojek pun tidak ada customer servicenya.jd pengen tidak pake lagi deh.males jadinya",5,100.0,0.0,0.3333333333333333,0.6666666666666666,positive
"saya tidak bisa memesan gojek dan saya juga tidak bisa bikin kode promo, selalu yang keluar server kami padat merayap. tolong benerin ya aplikasi nya. makasih",1,100.0,0.0,0.4,0.6,negative
"habis update kek tambah lag apk error di hp saya dan juga sinyal saya bagus tapi tidak bisa buka apk go-jek setelah update , sangat terbaik semoga hari mu sangat menyenangkan",1,100.0,0.0,0.7142857142857143,0.2857142857142857,negative
"aplikasi gojek sangat ribet proses daftarnya. saya dulu sudah punya akun gojek, tapi nomor hp nya sudah hilang. sekarang mau daftar lagi, harus konfirmasi via nomor yang hilang itu. parah. terpaksa uninstal.",1,100.0,0.0,1.0,0.0,negative
"gomart tolil, mau pesen air isi ulang 2 biji bilangnya kepenuhan, yaudah kalo dirasa barang bawaan berat sekalian saja gausah dijual, mana pas nambahin barang lain tidak bisa, harus dibeli di minimarket yang berbeda, kalo saya pesan 3 galon harus beli di 3 minimarket gitu?, stupidity, sama gofood nyetel lokasi yang bener lah, dongo bener sudah pesen makanan jelas jelas lokasinya aktif malah di set ke lokasi lain jelas jelas aktif, sudah 4 kali pesen lokasi salah mulu, tiru tuh shopeefood lokasi akuratt",1,100.0,0.0,0.3333333333333333,0.6666666666666666,negative
berikan sanksi untuk customer yang dengan seenaknya batal order.sementara pengemudi sudah lambat antri dan menunggu makanan saat mau pick up pesan dan masukkan harga eh pesanan sudah di batal tanpa pemberitahuan ke pengemudi dengan alasan terlalu lama.justru yang bikin lambat pihak restoran tidak segera memberikan struk belanja menunggu makanan jadi.kalo belanja cuma 20k tidak masalah tapi kalo belanja lbh dr 100k ya rugilah pengemudi kerja seharian hilang begitu saja.,1,100.0,0.0,1.0,0.0,negative
"yang bener aja, pengemudi sampe ambil 2 makanan lain selain makanan saya dan diantar lbh dr estimasi. itu klo makanan berkuah sudah gaenak duluan pas nyampe. klo bikin sistem kyk gtu cb diperbaikin jangan kayak gini, misalnya cmn boleh ambil makanan yang emg sudah jadi dan tidak dapet2 driver, lah ini sampe nunggu makanan lain di buat jg. langganan unlimited saya habis saya pindah layanan aplikasi sih kl sampe saya dapet kayak gini lagi.",1,100.0,0.0,1.0,0.0,negative
"pesan gojek emang enak, tapi kadangkala dapat pengemudi yang jauh jauh, klo bisa sih jangan di kasihnya ke pengemudi yang jauh dong, karena nunggunya lama, lagian kan kasihan drivernya, sudah ongkosnya murah, tapi jemputnya jauh.",5,100.0,0.0,0.5,0.5,positive
"ko stlah d perbarui jadi tidak bisa masukin kode voucher, padahal berhasil tapi pas d klik tidak ada , trus tiba2 voucer sudah pernah d gunakan aneh",1,100.0,0.0,0.3333333333333333,0.6666666666666666,negative
"saya mengadu tentang trf qriss. kenapa akun saya tidak bisa buat trf qriss, katanya akun di nonaktifkan. saya chat gojek tidak ada solusinya. bagaimana caranya biar aktif ? padahal akun saya tidak pernah di buat macam2 dan akun saya belum lambat buatnya.",3,100.0,0.0,0.25,0.75,neutral
"saya sangat kecewa tidak dapat upgrade gopay plus dikarenakan identitas kartu id sudah terdaftar, berbagai cara utk bisa upgrade plus gagal maning",3,100.0,0.0,0.4,0.6,neutral
susah banget untuk pergantian tlp nomer yang sudah tidak aktif. buat apa kalau telepon customer service dengan pulsa. tapi masih nunggu antrian. saya mau bayar keperluan jadi lambat .,1,100.0,0.0,0.6666666666666666,0.3333333333333333,negative
"tolong dong pihak gojek, saya sudah menunggu lebih dari 1x24 jam untuk upgrade ke gopay plus tapi masih di proses terus. mohon kebijakannya",2,100.0,0.0,0.0,1.0,negative
"aplikasi tidak guna, nyari ojol tidak dapet dapet, di batal terus terusan padahal jarak dekat, di bayar juga, malah nolak rezeki kocak, bintang satu saja lah",1,100.0,0.0,0.0,1.0,negative
aplikasi busuk. lambat kelamaan jadi kagak jelas ni aplikasi. mau pesan aja. ada saja masalahnya. mending aplikasi sebelah langsung cepet. diskon juga banyak!,1,100.0,0.0,1.0,0.0,negative
"benerin dulu app nya mau log in saja tidak bisa tidak ada sms otp masuk, sudah di coba berberapa kali tetep saja tidak ada balesan sms otp,",1,100.0,0.0,0.25,0.75,negative
"suka banget aplikasi gojek, sumpa gada obat. tapi gofoodnya sekarang harus dibawah 5km jadi sama saja klo mau pesen beberapa makanan yang dipengenin mesti berangkat sendiri juga",4,100.0,0.5,0.0,0.5,positive
"ada2 saja ada biaya jasa aplikasi dan biaya pemesanan,belum lagi ongkir nya. mahal bos,jgn sampe pindah ke aplikasi sebelah",1,100.0,0.0,0.0,1.0,negative
"terima kasih,semua jadi lebih mudah, sekarang diskon berkurang, walaupun sudah cod harga tetap mahal, sering 2x lipat dari harga normal walaupun sudah diskon",5,100.0,1.0,0.0,0.0,positive
aplikasi buat mobile paling bagus pokoknya! bakal lebih senang lagi kalo gofood juga bisa pakai metode pembayaran linkaja. semoga dikabulkan hehe,5,100.0,0.6666666666666666,0.0,0.3333333333333333,positive
"saya laporan tapi tidak ada tindak lanjut. saya sering pakai dan sering bagus up, giliran ada masalah sama pesanan, respon mengecewakan",1,100.0,0.0,1.0,0.0,negative
"aplikasi kaga berguna, customer komplain tidak ditanggapi, belum dijawab komplainnya kenapa langsung ditutup secara sepihak! kalian sangat mengecewakan.",1,100.0,0.0,0.25,0.75,negative
"sangat membantu sekali,. tolong ditambahin fitur yang bisa lihat pengemudi di hitory , karena kadang ada brg tertinggal, jadi mau hub drivernya susah karena sudah tidak bisa chat mreka lagi,",5,100.0,0.0,0.42857142857142855,0.5714285714285714,positive
aplikasi yang paling bikin org ribet. masuk harus di perangkat yang sama. lahh klo hp yang lambat rusak bagaimana donk . beda sama grab dr hp mana saja bisa masuk. saya tidak pernah pesan pake gojek. gagal mulu coyy.,1,100.0,0.0,0.6,0.4,negative
"saya sngat suka dngan aplikasi ini, pengemudi nya selalu ramah. dan sllu berhati-hati mengantar penumpang dengan baik . tetap sllu kya gini ya. sukses untuk go-jek",5,100.0,1.0,0.0,0.0,positive
pelayanan tidak oke banget ! tidak ada penyelesaian masalah. chat bantuan sengaja ditutup atau hanya ada pesan cepat ! jadi tidak bisa menyampaikan masalah customer !,1,100.0,0.0,0.6,0.4,negative
"pelayanan customer service nya bagus, ramah, cepat tanggap, semua pengajuan permasalahan melalui e-mail dapat diselesaikan dengan mudah. kerja bagus, keep it up!",5,100.0,0.8,0.0,0.2,positive
"tolong dong di buatin kotak kritik dan saran di aplikasinya. saya pengguna aplikasi gojek, kenapa memilih gojek karena cukup menarik atas pelayanan dan penawarannya. tapi tolong jika pengguna membatalkan pesanan sudah 4 kali karena permintaan drivernya, alasannya restaurant cukup jauh dengan kondisi sedang hujan. jangan sampe di bekuin juga akunnya lah. kita cukup ngerti dengan kondisi driver, tapi kenapa tidak untuk anda kepada para penggunanya.",5,100.0,0.0,0.0,1.0,positive
pin terkunci tidak bisa melakukan transaksi. d email tidak ada respon. kecewa. dan sangat tidak terlayani dengan baik,1,100.0,0.0,0.6,0.4,negative
"kalau isi saldo gopay bisa masuk, tapi kalau buat pesan tidak bisa, buat transaksi tidak bisa. sangat sangat sangat mengecewakan",1,100.0,0.0,0.5,0.5,negative
aplikasi yang tidak bisa lagi dinikmati semua kalangan dikarenakan munculnya biaya biaya tambahan sehingga biaya menjadi tidak sewajarnya,3,100.0,0.0,0.5,0.5,neutral
lama2 tambahan biaya aplikasi makin tinggi. ada diskon juga percuma jadinya. bahkan tambahan biaya apkikasi sama dengan harga makanan yang dipesan,1,100.0,0.0,1.0,0.0,negative
"saran saya itu pesanan double harusnya bisa dibatalin ya klo kelamaan soalnya saya pesan sudah 1jam lebih lho karena kata gojeknya ini double pesanan tidak bisa dibatalin, jadi merugikan yang dapet terakhir karena kelamaan",3,100.0,0.0,0.4,0.6,neutral
"sejak ditinggal nadiem jadi mentri, pt gi amburadul, entah nasib pengemudi maupun customer ya semuanya amburadul. tolong dengan sangat aplikasi karya anak bangsa kembali berkibar dan berkembang. jangan mau kalah dengan aplikasi sebelah",5,100.0,0.0,0.0,1.0,positive
saya suka aplikasinya. tapi kena setelah di upgrade dan foto ktp kenapa tidak di acc trs. dan suruh foto ulang. padahal mau tarik saldo gojek ke atm kembali ngisinya kebanyakan saya mohon info kenapa harus berkali kali foto diri dengan ktp . dan kenapa tidak acc acc si,5,100.0,0.0,0.25,0.75,positive
"aplikasi ini terlalu rentan akan hacker dan terlalu mudah untuk dimasuki oleh orang orang yang tidak bertanggung jawab saya sangat kecewa setelah akun saya di hacker oleh pihak yang mengatasnamakan tim gojek pahal saya tidak memberikan sedikit informasi tentang akun saya , saya mohon di klarifikasi kan masalah ini",1,100.0,0.0,0.6666666666666666,0.3333333333333333,negative
belum nyoba. alangkah baik jika dilengkapi dengan fitur titik jemput dan titik tujuan sehingga saya dapat mengantar dan menjemput anak dan istri saya saat saya sedang tidak di tempatrumah.,4,100.0,0.0,0.5,0.5,positive
"hi,ini bagus sekekali aku dlu juga download ini,karna naik harga lah tidak aku download lagi,tapi disini aku cuma bilang kasian untuk para gojek yang sering kena batal pesanan gofood nya,gmana kalau mau mesan,bayar dlu baru mas nya pesan ke pelayan,kalau misalnya mas gojek nya tidak ngirimin juga pesanan baru di reportv ,ini juga untuk para mas mas gojek juga kan kasian sudah d pesan makannan nya tapi d batal",5,100.0,0.0,1.0,0.0,positive
"admin tolong dong ini saya mau update gojeknya kenapa gagal terus yah, kadang kondisi hujan mau pesen goride atau gocar tidak bisa nyantol , di benerin lagi don min.",2,100.0,0.0,0.14285714285714285,0.8571428571428571,negative
"sudah berusaha masuk dengan akun saya tapi katanya uupss ada yang salah, daftar pake nmr yang sama malah nmor anda sudah terdaftar. bajingan",1,100.0,0.0,0.0,1.0,negative
tolong perbaikan proses setiap login ada bertuliskan kami terlalu banyak menerima permintaan ini maksud nya kenapa dan kenapa lambat proses nya.,5,100.0,0.2,0.2,0.6,positive
saya pengemudi pontianak tolong potongan gopaynya jangan terlalu sadis liat dong aplikator si kuning di sebelah biar tidak ada bonusnya tapi potongan tarif ya kecil. biar pun murah tapi sudah ramai peminatnya,1,100.0,0.0,0.5,0.5,negative
setengah mati mau upgrade gopay plus doang. benerin aplikasi seminggu 4x. masih saja bug itu itu aja.,1,100.0,0.0,0.0,1.0,negative
"selama ini saya pakai aplikasi ini tidak pernah bermasalah, hari ini saya ada pesan gofood, makanan belum diterima tapi di aplikasi sudah diselesaikan oleh pihak driver. saya komplain ke pihak gojek juga tidak ada respon. bingung nih sama aplikasi ini, perlindungan buat konsumen kenapa seperti ini ya.",1,100.0,0.0,0.6,0.4,negative
"tadi saya pesen telur geprek dan esteh tapi yang datang ceker ayam tidak jelas ,akhirnya tetep saya makan. apalagi di aplikasi harganya 10.00 tapi begitu diantar harganya jadi 12.500",2,100.0,0.0,0.5,0.5,negative
"fitur tokennya ilang, sudah pake cara buat munculin lagi masih ilang juga, reinstall dll gabisa juga. sudah kirim help gaada jawaban.",3,100.0,0.3333333333333333,0.0,0.6666666666666666,neutral
"saya ganti nomer karena hangus. bagaimana cara saya login kembali kalau verifikasinya hanya bs lewat sms, sedangkan registrasi baru dengan e-mail saya sudah terpakai emailnya dengan nomer hangus saya yang lama?",3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
bagus hanya saat ini ada biaya tambahan spt aplikasi dan pesanan yang sangat jadi beban dan kompetisi sangat ketat dengan aplikasi yang nol ongkir,5,100.0,1.0,0.0,0.0,positive
"makin gajelas,buat dapet promosi saja harus langganan gojek plus,,sekarang sudah tidak ada promosi yang kaya dulu lagi,makin update makin gajelas,padahal ngasih promosi juga profitnya sudah banyak banget dari tax,aplikasi kikir",1,100.0,0.0,1.0,0.0,negative
"makin hari makin merugikan ni aplikasi,saya mau login ke akun saya dan saya mau dapatkan kode otp nya masuk kode otp nya telat trus saya masukan kode otp nya tidak bisa,bukannya menguntungkan malah buntung",1,100.0,0.0,0.4,0.6,negative
"woi. bagaimana dah tiap hari bahkan tiap 5 menit pasti ada saja lah iklan go-jek lah bikin males saja buat bukanya tolonglah ni diperbaiki napa mengganggu banget sumpah, pas lagi di apk lain eh malah ada iklan padahal tidak ada tuh suruh liat iklan. -",1,100.0,0.0,0.25,0.75,negative
mengapa setelah diperbarui gambar aplikasi gojek menjadi android? dan sering lambat koneksinya. tolong sekali kepada pihak gojek agar cepat tanggap dalam mengatasi segala keluhan pelanggan. terima kasih.,4,100.0,0.4,0.2,0.4,positive
"saya melakukan pembelian kuota menggunakan transaksi aplikasi ini, pembayarannya berhasil, tapi kenapa transaksinya gagal? padahal saldonya masih cukup untuk melakukan transaksi.",3,100.0,0.0,0.0,1.0,neutral
sangat burukk. saya tidak bisa menggunakan apliksi saya. dan sllu bilang ada aktivitas yang mencurigakan. padahal saya ingin memakai gofood. apliksi saudra sayapun sprti itu,1,100.0,0.0,0.5,0.5,negative
"gojek sekarang gajelas. email saya memang sudah pernah terdaftar, tapi saya lupa akun, mau daftar akun baru gabisa. harusnya ada solusi dong",1,100.0,0.0,0.3333333333333333,0.6666666666666666,negative
saya kurang suka .drivernya songong sekrg2 .masa pesen goofood garagara restaurant terdekatnya tutup trus kita pesen restauran sedikit jauh saja komplainnya mnta ampunn.padahal kita juga punya otak.pasti di kasih tip lebih.kecewa banget .pelayanan kurang memuaskan .padahal saya sering banget laper tiap mlm.biasanya solusinya gofood tapi sekarang merasa di kecewakan.drivernya pada galak.mlm ini jam ini detik ini saya di tolak 5 pengemudi sekali gus !tdk profesional.mana laperr!,3,100.0,0.6,0.2,0.2,neutral
aplikasinya bagus sii tapi kenapa pas saya sudah bagus up saldo gopay tidak pernah mau masuk yaa dan saya sudah rugi 150k plis developer gojek bisa memperbaiki masalah ini!,4,100.0,0.0,0.4,0.6,positive
"ongkos terlalu mahal,terkadang ada pengemudi yang kotor,dan ada yang berkata kasar,dan banyak mngecewakan,pelayanan tidak memuaskan,udah mahal,ngak puas pula. tolong di tindak tegas pesan ini,karna tanpa kami apk ini tidak akan berguna!",2,100.0,0.0,0.5,0.5,negative
"terima kasih. saatnya ganti beralih pay later, karena enakan skema pembayaran yang findaya kmaren. sekarang malah jadi pake persenan wkwkwkwk",2,100.0,1.0,0.0,0.0,negative
"aneh, semakin loyal sama aplikasi semakin dibikin tidak enak. masa harta karun sultan sekarang cuma voucher2 10k. trus exp yang sudah sampe 24k hilang gitu saja pas kena reset. bintang 2 dulu ya",2,100.0,0.0,1.0,0.0,negative
"cuman 1 kurangnya, jarang ada promosi huhuhu, trus kadang ongkir deket saja mahal bner, plus dana tingkatin aplikasi ishh mahal bnget huhuhu",5,100.0,0.0,0.0,1.0,positive
"app gojek makin kesini makin worse banget sorry,kalau dibilang salah provider ku tidak mungkin,aku buat aplikasi lain lancar saja kenapa tapi gojek gabisa terus tolong diperbaiki lagi ya sistem nya",3,100.0,0.0,0.2857142857142857,0.7142857142857143,neutral
"makin sini makin maksa nih, kenapa gabisa di batal baru juga pesan. padahal masih ada yang mau di pesan cuma tidak sengaja kepencet, gblk banget dah harus bayar ongkir 2x",1,100.0,0.0,0.0,1.0,negative
