review_id,content,content_clean,sentiment,rating
9a0265b7-3064-4fb1-80e5-2a3469dd525a,"kecewa, driver gojek udh gk demen sama 10 ribu.. saya nunggu 30 menittt Gk dapet apa-apa.","kecewa, driver gojek udh gk demen sama 10 ribu.. saya nunggu 30 menitt gk dapet apa-apa.",negative,1
2fd5aea5-d5b4-4af6-9c26-13ba9f578ebc,knp sekarang kalau saya pesan gojek comfort gak sesuai apalagi plat nya kalau 1 kali 2 kali gpp ini sering saya dapet beda play beda motor niat hati buat comfort biar nyaman duduk nya dapet beat sudah jauh mahal eh gak sesuai bagaimana ini untuk aplikasi gojek,knp sekarang kalau saya pesan gojek comfort gak sesuai apalagi plat nya kalau 1 kali 2 kali gpp ini sering saya dapet beda play beda motor niat hati buat comfort biar nyaman duduk nya dapet beat sudah jauh mahal eh gak sesuai bagaimana ini untuk aplikasi gojek,neutral,3
a3d460d4-ef7f-4bf5-bd56-ddb641d0607c,"suka banget gojek, banyak voucher, mudah penggunaan, mantappp","suka banget gojek, banyak voucher, mudah penggunaan, mantapp",positive,5
fa51e608-170e-403d-9ea1-52b0afeab6e6,"lokasi driver dgn rumah saya hanya 3 menit, saya tunggu smpe 15 menit gaada gerakan sama sekali, niat mau brngkt kerja lbh awal mlh dibikin telat tolong lah tu driver klo blm siap dari rumah jangan nerima orderan, mlh dibikin lama nunggu gjls bgt","lokasi driver dgn rumah saya hanya 3 menit, saya tunggu smpe 15 menit gaada gerakan sama sekali, niat mau brngkt kerja lbh awal mlh dibikin telat tolong lah tu driver klo blm siap dari rumah jangan nerima orderan, mlh dibikin lama nunggu gjls bgt",negative,2
92f23c52-83b3-45fa-9cc5-37e71cc9a76e,makasih gojek dah hampir 7 hari smp bsok siang saya kg mkn krna kena saspen 7 hari....gojek lbih pilih omongan Kastamer yg kg tau spa yg salah.... kg mau dukung drever ny 😭😭😭.... motor jg kg kebayar.... bisa2 bsok saspen ny di buka motor di tarik krna kg bisa bayar.... mohon klo menindak lanjut kesalahan itu harus dengerin keluhan drever ny jg gojek,makasih gojek dah hampir 7 hari smp bsok siang saya kg mkn krna kena saspen 7 hari..gojek lbih pilih omongan kastamer yg kg tau spa yg salah.. kg mau dukung drever ny .. motor jg kg kebayar.. bisa2 bsok saspen ny di buka motor di tarik krna kg bisa bayar.. mohon klo menindak lanjut kesalahan itu harus dengerin keluhan drever ny jg gojek,positive,5
e49e2665-86db-4bad-b1f1-64035f3702af,"Banyak sekali driver goride yang menerima pesanan tetapi si driver masih melakukan aktivitasnya sendiri, saya yang sudah siap jadi harus tetap menunggu lama,yang di aplikasinya 3 menit dikarenakan hal tersebut bisa jadi lebih lama","banyak sekali driver goride yang menerima pesanan tetapi si driver masih melakukan aktivitasnya sendiri, saya yang sudah siap jadi harus tetap menunggu lama,yang di aplikasinya 3 menit dikarenakan hal tersebut bisa jadi lebih lama",positive,4
08f895ff-fc6d-449b-b7ab-760d040b7fee,"Selama ini aplikasi ini sangat membantu, seperti hal makanan, disaat hujan, aplikasi ini sangat membantu mengantarkan makanan yg kita pesan walaupun hujan, keren","selama ini aplikasi ini sangat membantu, seperti hal makanan, disaat hujan, aplikasi ini sangat membantu mengantarkan makanan yg kita pesan walaupun hujan, keren",positive,4
74cf3941-a24e-4747-a322-db7cfbf2670e,"Penggunaan aplikasinya sangat bagus , cuman kekurangan nya kenapa sinyal Telkomsel sesalu tidak support dengan sistem pembayaran di gopay","penggunaan aplikasinya sangat bagus , cuman kekurangan nya kenapa sinyal telkomsel sesalu tidak support dengan sistem pembayaran di gopay",positive,4
c8252611-8037-47d4-bff9-27d7c5f8bd85,Harga makanan di penjual langzung dan di gofood bisa 50% bedanya. Diskon hanya 30% dengan minimal order 40rb. Blm lagi ongkirnya mahal sekali sekarang. Belum biaya lainnya lagi di charge ke pembeli. Terlalu banyak labanya. Kasihan juga penjual jadi sepi.,harga makanan di penjual langzung dan di gofood bisa 50% bedanya. diskon hanya 30% dengan minimal order 40rb. blm lagi ongkirnya mahal sekali sekarang. belum biaya lainnya lagi di charge ke pembeli. terlalu banyak labanya. kasihan juga penjual jadi sepi.,neutral,3
88aa36a8-2200-4f00-b198-e5d215bbd1b7,"banyak promonya,harga lebih terjangkau. Terus tingkatkan kualitas.","banyak promonya,harga lebih terjangkau. terus tingkatkan kualitas.",positive,5
a86c0f37-d207-4876-b288-eb0b355c4253,lumayan bagus tapi aplikasi sering banyak gangguan,lumayan bagus tapi aplikasi sering banyak gangguan,positive,4
a2e7488b-ec38-416d-87fe-80b4a9988d94,selama ada aplikasi go-jek suka pakai kemana-mana mau beli apa aja pesan di gojek semua ada dijamin murah soalnya diskon yang besar-besaran kalau kita beli makanan selama menggunakan selama beberapa tahun saya menggunakan aplikasi ini rilis 2014 beda dengan go-pay yang rilis 2023 sekarang transaksi makin aman menggunakan go-pay dan gojek semakin mudah gampang Alhamdulillah belum pernah ada masalah selama menggunakan aplikasi ini dari tahun 2015 apalagi go-pay belum pernah ada kendala sama sekali,selama ada aplikasi go-jek suka pakai kemana-mana mau beli apa aja pesan di gojek semua ada dijamin murah soalnya diskon yang besar-besaran kalau kita beli makanan selama menggunakan selama beberapa tahun saya menggunakan aplikasi ini rilis 2014 beda dengan go-pay yang rilis 2023 sekarang transaksi makin aman menggunakan go-pay dan gojek semakin mudah gampang alhamdulillah belum pernah ada masalah selama menggunakan aplikasi ini dari tahun 2015 apalagi go-pay belum pernah ada kendala sama sekali,positive,5
c0ed9a8b-57fe-40fc-81df-735ebb04cc13,"Coba aplikasinya di upgrade, Biar di dalam aplikasinya bisa menghapus riwayat transaksi, menghapus daftar bank yang tersimpan setelah kita melakukan transaksi, selain itu aplikasi cukup memuaskan","coba aplikasinya di upgrade, biar di dalam aplikasinya bisa menghapus riwayat transaksi, menghapus daftar bank yang tersimpan setelah kita melakukan transaksi, selain itu aplikasi cukup memuaskan",positive,4
43a83d59-9284-4a69-850f-10d7e98235d7,"untuk perusahaan gojek tolong di perbaiki lagi, karna kadang di maps mereka belum jalan tiba2 sudah sampai, saat udah cancel jadi nya dobel 1 lagi tolong info ke ojol kalau udah jalan jngan matiin data untk hemat batrei biar bisa kita pantau dan bisa chat , kadang mereka matiin data, chat centang 1 kadang juga ojol ada yg belum jalan padahal udah trima orderan","untuk perusahaan gojek tolong di perbaiki lagi, karna kadang di maps mereka belum jalan tiba2 sudah sampai, saat udah cancel jadi nya dobel 1 lagi tolong info ke ojol kalau udah jalan jngan matiin data untk hemat batrei biar bisa kita pantau dan bisa chat , kadang mereka matiin data, chat centang 1 kadang juga ojol ada yg belum jalan padahal udah trima orderan",negative,2
bd774a8c-4104-4c36-99ca-3d19289e41df,senang bgt dg gojek semoga kedepan nambah banyak promo2 nya,senang bgt dg gojek semoga kedepan nambah banyak promo2 nya,positive,5
d1c90b8f-b4fb-4914-b3ca-df28922a0ece,saya sangat puas dengan pelayanan aplikasi ini👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,saya sangat puas dengan pelayanan aplikasi ini,positive,5
519dbf54-ed60-4180-b690-b1118fef72f2,"bug tdk jls😔 lagi buru"" tapi koneksi internet tdk ada mulu, padahal data sdh nyala, kuota aman, buka aplikasi lain bisa, sy cb pakai hp 1 lgi pun sama, koneksi internet tdk ada, knp ya?","bug tdk jls lagi buru"" tapi koneksi internet tdk ada mulu, padahal data sdh nyala, kuota aman, buka aplikasi lain bisa, sy cb pakai hp 1 lgi pun sama, koneksi internet tdk ada, knp ya?",negative,2
fe83bd4b-fbfc-4392-b994-a7af62a98a2b,"ga dapet"" gojek nya saya nungguin lama banget uy 1 jam","ga dapet"" gojek nya saya nungguin lama banget uy 1 jam",neutral,3
e51fdaac-2582-4277-bf79-61d1b7ffa11e,sangat membantu. semoga drivernya sejahtera. Aamiin 🤲🏻,sangat membantu. semoga drivernya sejahtera. aamiin,positive,5
d2bae70a-66c1-4736-91dd-7ecd59c92b3b,Tidak ragu memakai jasa ini dari transportasi maupun delivery makanan dll selalu amanah,tidak ragu memakai jasa ini dari transportasi maupun delivery makanan dll selalu amanah,positive,5
2aabb2b1-5e00-487a-a126-4dd1cde086a4,"ongkirnya makin tinggi, minimal diskon ongkir yang tdnya 30rb skrng jadi 40rb","ongkirnya makin tinggi, minimal diskon ongkir yang tdnya 30rb skrng jadi 40rb",negative,2
774281dd-ef08-410c-a3a6-f47d0d0727a5,bandingin hrg gofood dan tetangga sbelah si oyen.walau gofood sudah diskon/promo tetep murahan si oyen.hmmm 🙄💭,bandingin hrg gofood dan tetangga sbelah si oyen.walau gofood sudah diskon/promo tetep murahan si oyen.hmm,negative,2
03a66fe2-304a-45b6-a910-39a095bbd2d2,gosend car selalu jadi andalan antar paket kemana pun,gosend car selalu jadi andalan antar paket kemana pun,positive,5
a63383f0-3cb2-40d3-9e07-458a16537bd6,Makin susah klu cari go car. Gak jelas. Di maps banyak mbl sekitar. Tp gak ada yg nyangkut. Entah malah jd gak sebaik dulu utk cari angkutan khusus nya mbl,makin susah klu cari go car. gak jelas. di maps banyak mbl sekitar. tp gak ada yg nyangkut. entah malah jd gak sebaik dulu utk cari angkutan khusus nya mbl,neutral,3
404e8d39-d6dd-41e4-a1ec-87366779b8de,Secara keseluruhan bagus. Tapi gomart nya yang kerja sama dengan Alfamart atau Alfamidi mengecewakan. 2x pesan gomart dua kali juga pesanannya kurang tapi di struk belanja ada. Tolong gojek diingatkan lagi pihak gomart nyaa. Terimakasi,secara keseluruhan bagus. tapi gomart nya yang kerja sama dengan alfamart atau alfamidi mengecewakan. 2x pesan gomart dua kali juga pesanannya kurang tapi di struk belanja ada. tolong gojek diingatkan lagi pihak gomart nyaa. terimakasi,negative,2
6b31c55d-cf2e-4ff8-837a-746249161d0b,"Gopaylater jangan jatuh tempo 1 sebaiknya seperti sebelah tgl 5 karna kita gajian, tgl 1 kalau jatuh pada hari sabtu gaji nya dibayar tgl 3 senin jadi kurang pas kalau tgl 1","gopaylater jangan jatuh tempo 1 sebaiknya seperti sebelah tgl 5 karna kita gajian, tgl 1 kalau jatuh pada hari sabtu gaji nya dibayar tgl 3 senin jadi kurang pas kalau tgl 1",neutral,3
0101ab44-e8ab-487e-9e8a-c6048521d142,"Surat terbuka buat Abang2 driver yak, catatan pesanan kudu harus slalu di baca, beberapa kali pesan makanan udh di tulis ada di catatan nya contoh nya(plastik nya di Pisah ya bang) nggk pernh di laksanakan, bukan sekali 2x tpi sering, kudu kita chat ulang di bagian chat, trus buat apa ada catatan di situ?? Kadng ya kita pesan krna emng lg kerja dan buru2, nggk ngecek/mastiin ke Abang nya, berharp Abang nya baca pesan kita haduuhhh","surat terbuka buat abang2 driver yak, catatan pesanan kudu harus slalu di baca, beberapa kali pesan makanan udh di tulis ada di catatan nya contoh nya(plastik nya di pisah ya bang) nggk pernh di laksanakan, bukan sekali 2x tpi sering, kudu kita chat ulang di bagian chat, trus buat apa ada catatan di situ?? kadng ya kita pesan krna emng lg kerja dan buru2, nggk ngecek/mastiin ke abang nya, berharp abang nya baca pesan kita haduuhh",neutral,3
d47eb2c8-3ed0-44d6-88a1-5250a004f606,Tolong dong saya mau logout akun koq g bisa....uninstall sekalian aja.,tolong dong saya mau logout akun koq g bisa..uninstall sekalian aja.,neutral,3
3becab3f-f82c-4e18-bd85-118a86c93503,"saya mau gofood,tapi lupa req. pas saya mau chat restonya nggak bisa.","saya mau gofood,tapi lupa req. pas saya mau chat restonya nggak bisa.",neutral,3
d320ebed-9a72-4be4-892f-9fefb6b9251d,Knpa setiap masuk keluar sndiri dan ga bisa di gunakan,knpa setiap masuk keluar sndiri dan ga bisa di gunakan,neutral,3
208c87c4-0539-4955-a048-1894aafc0b40,kenapa driver nya dekat tapi tidak mau nge pick up. hadeh kecewa,kenapa driver nya dekat tapi tidak mau nge pick up. hadeh kecewa,negative,1
0069ef96-0772-47a7-b788-e08be66cde3d,Bang tolong saspeng aja tuh akun ojol yng suruh karyawan cet angkat trus ngiketin,bang tolong saspeng aja tuh akun ojol yng suruh karyawan cet angkat trus ngiketin,positive,4
b11779c3-0fa6-4b3a-a198-8be4958bee17,driver nya pada lebay. beberapa kali pesan ke alamat tertentu. gara gara macet dikit ga pada mau. 👎,driver nya pada lebay. beberapa kali pesan ke alamat tertentu. gara gara macet dikit ga pada mau.,negative,1
73dd2a5c-bb83-47de-bc17-671cd8f725d0,"Susah dapat drivernya, dan gak bisa di chat. Tolong di perbaiki🙏","susah dapat drivernya, dan gak bisa di chat. tolong di perbaiki",negative,2
cb203c87-0a3a-4ea4-8ba6-f8838db508ef,"Ini kenapa ya server nya lagi down kali ya, gua udh toup 2 kali tetep ga masuk tolong bantuanya gojekindonesia","ini kenapa ya server nya lagi down kali ya, gua udh toup 2 kali tetep ga masuk tolong bantuanya gojekindonesia",neutral,3
dc2f6e7f-382f-46fb-ba30-054b55fa9ca1,Lama banget dapet driver padahal rumah kunga di pelosok kek anj gabutuh duit aja,lama banget dapet driver padahal rumah kunga di pelosok kek anj gabutuh duit aja,negative,2
ab92ea2b-b4e4-4e8f-8370-4b08f4e5cc3f,jarang telp kembali ke customer krn map nya selalu tepat,jarang telp kembali ke customer krn map nya selalu tepat,positive,5
4da33d25-c42e-4ee5-acfc-b50ea0bf74e1,Memudahkan sebenarnya... Tapi tolong tarif yang hematnya bisa lebih manusiawi lagi gak bapak yg punya aplikasi gojek..??? Ada yg tarif hemat itu gocar 3.500 atau 4.500 jarak sedeng kadang jauh itu ngerugiin driver banget pak.. Kasian ke drivernya.. Aku sih ga suka pake tarif hemat..,memudahkan sebenarnya.. tapi tolong tarif yang hematnya bisa lebih manusiawi lagi gak bapak yg punya aplikasi gojek..?? ada yg tarif hemat itu gocar 3.500 atau 4.500 jarak sedeng kadang jauh itu ngerugiin driver banget pak.. kasian ke drivernya.. aku sih ga suka pake tarif hemat..,negative,2
cf67e4bd-772b-496d-be7a-fb5dd76120c4,Sulit sekali mendapatkan driver ada titik2 tertentu.. & harga pun mahal..,sulit sekali mendapatkan driver ada titik2 tertentu.. & harga pun mahal..,neutral,3
aee56425-1ceb-4300-acc6-b014f7ad47b7,Saya mau bayar gopaylater tapi hp saya rusak ngga nyala.. Gimana ya cara pembayaran nya.. Mohon bantuannya,saya mau bayar gopaylater tapi hp saya rusak ngga nyala.. gimana ya cara pembayaran nya.. mohon bantuannya,positive,4
038966a7-b272-4ad6-a4ac-d5bf26809df9,"buat customer tolong baca,orderan instan anda di bikin dobel orderan sama gojek kadang 3 makanya lama smpe nya","buat customer tolong baca,orderan instan anda di bikin dobel orderan sama gojek kadang 3 makanya lama smpe nya",negative,1
1547d299-449b-4366-82d8-b44ec88b4f22,"Susah dpt mobil sekarang, sering dpt yg masih ada penumpangnya atau mobil posisi jauh, sering jg gk dpt pdhl d sekitar bnyk mobil (lihat d map nya)","susah dpt mobil sekarang, sering dpt yg masih ada penumpangnya atau mobil posisi jauh, sering jg gk dpt pdhl d sekitar bnyk mobil (lihat d map nya)",neutral,3
ff301dec-d016-4c86-80a6-bfe201a8b335,ini notifikasi gofood proses perjalanannya gak bisa iilangin pliss. perbaiki lagi sistemnya. harus kontak siapa buat lapor ini?,ini notifikasi gofood proses perjalanannya gak bisa iilangin pliss. perbaiki lagi sistemnya. harus kontak siapa buat lapor ini?,negative,2
7d4e199f-9de9-4446-9376-43752aacf40d,"Sebenernya sudah sering terjadi tapi hari ini puncak kekesalan saya sama driver GoCar. Saya order GoCar untuk jarak yang memang dekat karena butuh untuk orang sakit, dan karena aplikasi memberikan promo maka harga layanan menjadi murah. Tapi apa yang terjadi orderan saya ditolak 2driver setelah sya menunggu cukup lama. Driver yg pertama tidak mengatakan apapun kemudia meng cancel setelah saya menunggu hampir 30menit, driver yang kedua mengatakan mobilnya rusak mendadak dan tidak bisa menjemput.","sebenernya sudah sering terjadi tapi hari ini puncak kekesalan saya sama driver gocar. saya order gocar untuk jarak yang memang dekat karena butuh untuk orang sakit, dan karena aplikasi memberikan promo maka harga layanan menjadi murah. tapi apa yang terjadi orderan saya ditolak 2driver setelah sya menunggu cukup lama. driver yg pertama tidak mengatakan apapun kemudia meng cancel setelah saya menunggu hampir 30menit, driver yang kedua mengatakan mobilnya rusak mendadak dan tidak bisa menjemput.",negative,1
93e1a5d4-03b9-4d91-a0cc-e66733c33d20,Kenapa ongkir regular flat 15K? padahal cuman 600 meter. gojek mau tutup kah? 😭😭,kenapa ongkir regular flat 15k? padahal cuman 600 meter. gojek mau tutup kah?,negative,2
261f1713-3c37-43b6-ad1e-4452a3543fad,"Udah nunggu setengah jam lebih. Di notifnya driver lagi jalan ke resto. Lah tiba tiba dibatalin trs nyari driver lain. Gak, masalahnya udah nunggu setengah jam lebih masa harus nunggu lagi. Mau batalin sendiri gk bisa, opsi batal dah ilang katanya makananya udah terlanjur di bikin sama resto. Tolong lah driver yg kaya gitu di kasih peringatan, beliau juga ga ada chat saya. Kalau beliau bilang kan saya masih bisa batalin sebelum di bikin sama resto.","udah nunggu setengah jam lebih. di notifnya driver lagi jalan ke resto. lah tiba tiba dibatalin trs nyari driver lain. gak, masalahnya udah nunggu setengah jam lebih masa harus nunggu lagi. mau batalin sendiri gk bisa, opsi batal dah ilang katanya makananya udah terlanjur di bikin sama resto. tolong lah driver yg kaya gitu di kasih peringatan, beliau juga ga ada chat saya. kalau beliau bilang kan saya masih bisa batalin sebelum di bikin sama resto.",negative,2
6f9379a9-55ec-420a-abad-69917a78681a,Woy balikin duit gopay gua kenapa lu pada seenaknya masukin ke tabungan jago,woy balikin duit gopay gua kenapa lu pada seenaknya masukin ke tabungan jago,negative,2
e4933d30-a767-4611-aeea-f73439d7653e,kenapa akun gojek saya tidak bisa login..disuruh perbarui trus,kenapa akun gojek saya tidak bisa login..disuruh perbarui trus,neutral,3
3c01c456-4e86-4483-85d1-88a4de33b1b0,"tambahkan fitur foto di ulasan gofood , seperti syopi","tambahkan fitur foto di ulasan gofood , seperti syopi",positive,4
aa6ca0c7-ef8a-4477-9805-a58748668c1f,sangat membantu sekali di segala situasi terima kasih,sangat membantu sekali di segala situasi terima kasih,positive,5
6e41fb71-c2e8-4dc6-863f-7d9da1042671,"Kak kok gabisa dibuat pesen?,padahal baru download. Tabnya ini harus nya masih support app gojek baru pesen 7 tahun lalu pesennya. Tolong bantuannya. Waktu masuk app gojek ,malah putih doang","kak kok gabisa dibuat pesen?,padahal baru download. tabnya ini harus nya masih support app gojek baru pesen 7 tahun lalu pesennya. tolong bantuannya. waktu masuk app gojek ,malah putih doang",negative,2
9de73398-c833-498e-b94d-292ac5cf327d,Suka pakai gojek..cm agak lumayan ada biaya aplikasinya ga kebesaran..? 😁,suka pakai gojek..cm agak lumayan ada biaya aplikasinya ga kebesaran..?,positive,4
f3b77dda-2cca-437d-bf7c-b80f9486e36e,sangat puas.. tapi kasihan drivernya dengan program 5k,sangat puas.. tapi kasihan drivernya dengan program 5k,positive,5
db67acda-a2a5-4083-8541-5ec41934835e,keren dan mantap memang kalau sudah pakai aplikasi GO-JEK,keren dan mantap memang kalau sudah pakai aplikasi go-jek,positive,5
eb9ceec3-b094-4ba1-a839-909897c41b8f,"GO PAY LATER GA BISA DI AKSES !!! ONGKOS GO RIDE MAHAL !!! GO FOOD BANYAK BIAYA TAMBAHAN, DIANTARANYA, BIAYA JASA APLIKASI DAN BIAYA BUNGKUS MAKANAN HADEUHHH","go pay later ga bisa di akses !! ongkos go ride mahal !! go food banyak biaya tambahan, diantaranya, biaya jasa aplikasi dan biaya bungkus makanan hadeuhh",negative,2
7fd88fdd-aaa2-49fb-aaec-868d1c1ecd9e,Banyak promo pake gopay tp metode gopay gak bisa digunakan (error) trus buat apa ada promo ya,banyak promo pake gopay tp metode gopay gak bisa digunakan (error) trus buat apa ada promo ya,neutral,3
20838e49-21f1-46bb-b845-e47452112182,"amanah selalu pakai gojek,,tarifnya juga wow murah","amanah selalu pakai gojek,,tarifnya juga wow murah",positive,5
4b7514da-dca7-4d2c-b1de-a8cb055d1142,Kadang suka d cancel klo jaraknya Deket padahal pesen gocar karna lagi urgent,kadang suka d cancel klo jaraknya deket padahal pesen gocar karna lagi urgent,positive,4
f58dbffb-bfd0-4724-9757-1df8f4698791,"ongkir terlalu mahal, beli seblak 18K, ongkir 30K, padahal jarak cuma 3km, tidak ada pemberitahuan kalau dibatalkan","ongkir terlalu mahal, beli seblak 18k, ongkir 30k, padahal jarak cuma 3km, tidak ada pemberitahuan kalau dibatalkan",negative,1
3a7224d1-f4c9-4cca-aa13-e5b2c0c81feb,"susahnya mau bicara sama costumer service nya, susah gojek titiknya g pernah bener..... aplikasi paling buruk","susahnya mau bicara sama costumer service nya, susah gojek titiknya g pernah bener.. aplikasi paling buruk",negative,1
461fb5d5-7868-429f-8e00-d1342ff869bd,luar biasa sangat membantu disaat kita mau bepergian,luar biasa sangat membantu disaat kita mau bepergian,positive,5
281e3228-f010-44e8-83e8-3ba6cd950f87,Coba ya aplikasi gojek ini lebih akses untuk difabel netra,coba ya aplikasi gojek ini lebih akses untuk difabel netra,positive,4
84c6d895-e763-46d8-ad4d-db9fe423c577,"Driver go car lu ga jelas. Kalo ga mau jemput cancel aja, atau seenggaknya ngomong! jangan malah didiemin berharap CS yang cancel. Hadeh ga profesional. Ngehambat kegiatan.","driver go car lu ga jelas. kalo ga mau jemput cancel aja, atau seenggaknya ngomong! jangan malah didiemin berharap cs yang cancel. hadeh ga profesional. ngehambat kegiatan.",negative,1
40de3d0c-28af-4edf-a216-ccd42e403ac8,pas lagi butuh gojek malah g bisa yg katanya rame lah apa lah sistem,pas lagi butuh gojek malah g bisa yg katanya rame lah apa lah sistem,negative,2
5f0e219a-e1d0-4972-b86e-4282ceb3bca3,"sedikit masukan! jika susah/sulit dapat driver, setidak nya pembatalan pesenan jangan terlalu lama, karena customer menunggu makanan dengan keadaan lapar !!","sedikit masukan! jika susah/sulit dapat driver, setidak nya pembatalan pesenan jangan terlalu lama, karena customer menunggu makanan dengan keadaan lapar !!",neutral,3
017b3c39-9d7a-4927-9959-a697f1e02bb4,"walau harga sedikit tinggi dibanding yg lain. tetap No. 1 GOJEK yg digunakan. Kenapa? sekarang, coba saja pakai aplikasinya dan nikmati pengalaman sendiri...","walau harga sedikit tinggi dibanding yg lain. tetap no. 1 gojek yg digunakan. kenapa? sekarang, coba saja pakai aplikasinya dan nikmati pengalaman sendiri..",positive,5
5d0c6021-a7f7-421e-990f-093257dc31f7,mantap mie ayam ya. murah bukan berarti murahan soal rasa ya... pertahankan om.,mantap mie ayam ya. murah bukan berarti murahan soal rasa ya.. pertahankan om.,positive,5
c60dd573-698a-4a93-a465-6c8753c57bd4,"gabisa batalin pesanan , tapi gadapet driver sampe 1 jam , orang kelaparan nunggu mati baru bisa dibatalin pesanannya","gabisa batalin pesanan , tapi gadapet driver sampe 1 jam , orang kelaparan nunggu mati baru bisa dibatalin pesanannya",negative,1
d2cbdba0-ef58-4f88-8676-a687ea0a7ae4,banyak membantu aku yg suka pergi2 tp gk bisa bawa mobil,banyak membantu aku yg suka pergi2 tp gk bisa bawa mobil,positive,5
55984349-0849-44b8-af5b-205c6110083e,"Top Markotop, semoga kedepannya semakin dimudahkan.","top markotop, semoga kedepannya semakin dimudahkan.",positive,5
ccd335e7-fc73-40f8-a98c-42f9a51b36b8,udah berapa kali coba login pke wajah kok gk bisa masuk2 ya,udah berapa kali coba login pke wajah kok gk bisa masuk2 ya,negative,2
2784e32d-0cf2-4a5e-b6bf-9e4f6377b3a6,Gojek makin kesni makin kurengg .. Udah pake pengiriman express tapi sering banget telat dan bisa sampe lebih dari 30 menit dari estimasi awal .. parahhh bgt,gojek makin kesni makin kurengg .. udah pake pengiriman express tapi sering banget telat dan bisa sampe lebih dari 30 menit dari estimasi awal .. parahh bgt,negative,2
8d1d07f4-a18e-410b-9274-be67dd2845ac,Salah satu platform ojek daring yang bisa diandalkan,salah satu platform ojek daring yang bisa diandalkan,positive,5
46fcd603-bfc4-4750-a9bf-544056d64580,Lumayan sekarang diskon promonya semakin berkurang. Kenapa sekarang Go-Jek kok kurang promosi ato ada diskon untuk penumpangnya ya. Terimakasih .,lumayan sekarang diskon promonya semakin berkurang. kenapa sekarang go-jek kok kurang promosi ato ada diskon untuk penumpangnya ya. terimakasih .,positive,4
a1513a7a-45bb-40b8-8742-d415659244b9,promo hematnya d adakan lagi dong skrg lebih murah gra**,promo hematnya d adakan lagi dong skrg lebih murah gra**,positive,5
8682551b-c2db-4708-8e1f-6c9aeaf34fbb,"Mulai jelek pelayanannya, driver dpt yg jauh dan lama serta mahal, harga hampir sama taksi konvensional","mulai jelek pelayanannya, driver dpt yg jauh dan lama serta mahal, harga hampir sama taksi konvensional",negative,2
7ba64344-0d88-45b8-a61b-b5444306ef86,Not trustworthy. Poor handling of issues and customer care. The worst ever. Never use this app ever again. Now I rather spend my money with other services and persuaded my relatives and friends also to follow.,not trustworthy. poor handling of issues and customer care. the worst ever. never use this app ever again. now i rather spend my money with other services and persuaded my relatives and friends also to follow.,negative,1
18448907-aa9c-4bd0-81da-3485a40a3832,"Mau hemat pake promo malah diarahanin cuma pasang Voucher Pack Purchase 30 hari, asli ga niat pasang beginian, ngikutin arahan bukannya hemat malah, kepotong 40rb cuma buat pasang paket begituan,, bukannya hemat malah jadi nombok pasang paket, dan ga bisa langsung chat customer untuk batalkan transaksi Karena ngikutin arahan aplikasi, jadi ngerasa kejebak, karena ga kepake tiap hari juga, dikarenakan penjelasan nya Go food plus, Jadi trauma punya saldo GO-PAY, tapi raib gara"" Ikut arahan 😂😪","mau hemat pake promo malah diarahanin cuma pasang voucher pack purchase 30 hari, asli ga niat pasang beginian, ngikutin arahan bukannya hemat malah, kepotong 40rb cuma buat pasang paket begituan,, bukannya hemat malah jadi nombok pasang paket, dan ga bisa langsung chat customer untuk batalkan transaksi karena ngikutin arahan aplikasi, jadi ngerasa kejebak, karena ga kepake tiap hari juga, dikarenakan penjelasan nya go food plus, jadi trauma punya saldo go-pay, tapi raib gara"" ikut arahan",neutral,3
cc006c3a-6e9b-4778-b78a-82a16f78a8ba,"aplikasi suka error, cancel orderan buat rubah orderan khusus gofood suka error, berkali2 di cancel juga nggak bisa, ujung2 nya orderan udah masuk nggak bisa di cancel, buat drivernya juga kadang susah dihubungi. hedueh. emang bikin kesel😭😭😭😭😭😭","aplikasi suka error, cancel orderan buat rubah orderan khusus gofood suka error, berkali2 di cancel juga nggak bisa, ujung2 nya orderan udah masuk nggak bisa di cancel, buat drivernya juga kadang susah dihubungi. hedueh. emang bikin kesel",negative,2
22bbc6f2-3e18-4a16-8292-76d49e4a8971,mudah digunakan. hanya peta aplikasi nya tidak mendekatkan pemesan dam driver. semoga ke depan aplikaso peta mendekat kan jarak driver dan pemesan,mudah digunakan. hanya peta aplikasi nya tidak mendekatkan pemesan dam driver. semoga ke depan aplikaso peta mendekat kan jarak driver dan pemesan,positive,4
fc5e5d87-b3f8-4a2a-8322-46308760bc7f,Ganti ulasan menjadi tuntas saja... sy turunkan bintangnya jd 3 sj..ini atas dasar pengalaman 02/03/24 sy pesan sgt sulit dpt driver gojek maupun goCar..!!,ganti ulasan menjadi tuntas saja.. sy turunkan bintangnya jd 3 sj..ini atas dasar pengalaman 02/03/24 sy pesan sgt sulit dpt driver gojek maupun gocar..!!,neutral,3
348f7f92-5cc3-46ab-85b1-47471d238634,"Bagaimana sih aplikasi ini, katanya nyambung sama tokopedia, tp tetap gak bisa nyambung ke akun tokopedia padahal udah sy lakukan cara2 sesuai petunjuk di apk ini, piye toh ini Bos...😭😢","bagaimana sih aplikasi ini, katanya nyambung sama tokopedia, tp tetap gak bisa nyambung ke akun tokopedia padahal udah sy lakukan cara2 sesuai petunjuk di apk ini, piye toh ini bos..",neutral,3
