text,sentiment
aplikasi gojek agak murah sedikit dibanding dengan aplikasi greb dan selama saya pakai gojek belum pernah mengecewakan semoga biaya transportasi gojek selalu ada bonus dan semoga selalu jaya dan sukses aamiin,very_positive
asuu sudah beli saldo banyak banyak truss mau transfer ke emak eh pake ktp padahal sudah beli k saldo dan mau ditransfer eh ternyata tidak kena mohon pihak devloper buat jangan pake ktp dong sini msh umur nggx bisa transfer jadinya dan saldo nya buat apaa,very_negative
mengharap sekali fitur penilaian pembeli terhadap toko makanan yang diorder lewat gofood seperti shopee utk melindungi pembeli dan penjual kebih bisa menjaga kualitas dagangan karena aku bbrp kali ketipu makanan yang dijual ternyata tidak layak makan contohnya tempe mendoan tetapi ternyata tempenya sudah agak busuk tahu krispi ternyata hanya tahu balut gandum lembek tanpa rasa pisang lumer ternyata digoreng dengan minyak yang sudah tengik terima kasih,positive
sangat membantu utk transport yg mudah dan terjangkau jg membantu jg buat saya sbg penjual mie ayam pelangi dan sob buah dgn aplikasi gofoodnya,very_positive
saya kecewa banget kali ini lagi butuh banget drive dan saya sudah dapet drive ternyat pemberitahuan nya dapet drive baru dan itu berulang kali yampun kalo tidak niat terima pesan mending gausah jadi drive yaa baru kali ini saya dikecewakan drive gojek,negative
pantesan nadiem makariem ditangkep kpk mungkin ini doa pengemudi yang terzholimi ga bakal gua pakai aplikasi gojek,very_negative
ini kenapa di akun saya ada masalah masalah apa ini tolong saya tidak bisa berangkat kerja gara gara ini sudah saya telpon costumernya masih saja tidak bisa pensen driver tolong bantu gojek,very_positive
kasih saja biar tengah tidak berpihak kemana,neutral
memuaskan sopirnya ramah,positive
hai saya rahma denika tidak menyesal deh download aplikasi ini bagus banget semua nya jadi lebih mudah dan gampang,very_positive
bintang soalnya waktu beli pulsa x tidak masuk dan duit saya gabisa dibalikin padahal sudah buat laporan jahat kau gojek,neutral
mau masuk nomor sudah tidak aktif mau daftar email nya kan sudah kepake ribet amat si gojek capek capek download malah gabisa masuk ya auto uninstal,negative
paylater sebelum di update lebih mudah dipake setelah di update tidak bisa dipake buruk,neutral
sebaiknya pengemudi gojek setelah pengiriman kolom history selesai ada no hp driver karena pengemudi kadang kasih orang yang kenal sama penerima tapi penerima tidak ada laporan menerima barang driver tidak kontak pula ke penerima ini masalah buat pengirim cantumkan ya no hp pengemudi di history apl di kolom selesai kirim go send dan tidak usah ke inggris san gojek kan punya dan yang banyak pakai jg orang indo bagus tidak harus inggrisan itu nora thanks,positive
makin lambat gojek makin tidak worth it apalagi go foodnya sudah makanannya dikenain pajak tinggi sekarang ongkirnya malah dinaikin saya neli ayam geprek tanpa nasi harganya bisa rb tambah ongkir rb jadi rb padahal kalo beli langsunh ketempatnya harganya paling cma rb an hadee,negative
lambat lambat kenapa mahal ya ongkir barangmakanan nya,very_negative
apk mempersulit hidup lagi urgent masuk login nya ribet banget yang mikirnya gampang malah jadi ribet,negative
saya hanya kecewa kpd gojek gopay saya pernah tiba terpotong pd hal tidak saya gunakan untuk transaksi saya juga sudah pernah mengadu sebelumnya ke gojek tapi tidak ada respon terma kasih mohon untuk keamanannya di tingkatkan,negative
aduh emm gimana ya tolong kembangin aplikasi nya lagi dong tadi error jadi tidak sengaja jadi double order untung pak goj nya pengertian tidak ngomel kasihlah kemudahan buat drivernya juga supaya bisa nghubungin pemesannya klo tiba batal kan sebel,very_negative
tolong dong bug nya diperbaikin masa saya sudah pesen malah tidak bisa buka app nya temen saya jg gitu untung belum pake gopay bisa rugi sy,negative
aplikasinya bagus tapi kenapa akhir akhir ini saya pesan gofood yang dapat slalu pengemudi yang jauh jadinya lambat deh nungguin makanannya keburu laper kalau bisa systemnya diperbaiki lagi ya kayak dulu si pengemudi yang terdekat yang dikasih terimah kasih sukses ya untuk gojek karya anak bangsa uummuaacckkss,very_positive
akun gojek saya tidak berfungsi sudah komplen berkali kali dan cs nya tidak solutif katanya kudu ganti hp supaya bisa kepake lagi padahal tidak pernah aneh buruk lah jelek kecewa saya,very_negative
sangat membantu saya baik dalam kemanapun saya pergi dan tidak bisa keluar beli makanan jadi menggunakan jasa goofood terima kasih gojek sukses ya,positive
bagus gojek aplikasi dan fiturny memuaskan serta sangat nyaman dan praktis thanks,very_positive
suka banget sama aplikasi gojek supir nya baikk banget dan ramah nama supirnya suhardi pokonya diaa baik banget kalo kalian pesen gojek kalo kalian dapet pengemudi bernama suhardi fiks kalian haruss kasih bintang pelayanan nya baik banget love you deh buat pengemudi suhardi super duper baikk,very_positive
najis gua pake gojek lagi drivernya tolol semua sudah nungguin lambat mlh di cncell tua tua bego semua isinya jngn pke gojek pake grab saja gojek tolol sekua walaupun tua tua juga apa lagi pengemudi yang msih muda nya tambah oon najis najis jmbt,very_negative
untuk tarif tolong km order tarif dasar pertama km selanjutnya km agar custumer tidak keberatan dan bisa trz mengunakan apk gojek,very_positive
isi saldo sudah ada riwayat nya tapi saldo tidak nambah,very_negative
salah satu aplikator penindas mitra pengemudi yang hanya bisa memberikan sangsi dan tidak pernah mengapresiasikan jerih payahnya bagusnya diganti saja manajemen yang selalu membuat rugi karena akibat kesombongan dan tidak pernah mendengarkan keluhan mitra anti kritik,very_negative
bagus tetap semangat buat ojoll di luar sana,positive
pak saya mau nanya apa bisa login ke nomor yang sudah tidak aktif tapi nmor itu sudah pernah saya daftarkan dulu,very_positive
system deteksi lokasi masih belum akurat dan dari dulu belum ada update system yang lebih baik input perubahan lokasi sulit diterapkan,negative
pelayanannya buruk sekali terutama kalo pas hujan tidak ada pengemudi car yang mau ambil karena entah bagaimana servernya gojek melempar pesanan pas hujan itu jauh sehingga rata pengemudi minta di cancel padahal pas banget baru dapat begitu terus kadang yang goride juga sama benar buruk sekali pelayanan gojek sekarang,very_negative
hilangin mode double pesan harus nya kilo jarak bisa pakai mode hemat ongkir goceng tapi tidak tegas ada penindakan kalau pengemudi dapet jauh terus di batal ganti pengemudi dan jadi semakin lambat nunggu makanan yang saya pesan,negative
susah buat verifikasi,negative
sangat senangm dan tidak ada masalah yg penting sinyal internet lancar pasti pesan apapun mudah dan cepat,very_positive
tolong dong untuk setiap pengemudi prepare jas hujan,very_negative
tidak ngerti lagi dah giliran penting bangget harganya melonjak tinggi,neutral
sangat membantu saya klok lagi mager dan mau bepergian trus mudah byar bayar lewat gopay listrik sama pulsa jga lebih murah pokoknya the terbaik,very_positive
sudah di kasih yang jauh dari titik jemput sudah lambat menunggu sudah dalam mobil kepanasan selalu sudah dua bulan saya bersabar di kasih pelayanan yang bad sering bagus up tidak jumlah sedikit tapi tidak pernah di kasih go pay later,very_negative
belum memuaskan perlu di evaluasi lagi apa lagi untuk insentif prakerjanya sangat lambat cairnya tidak tepat jadwalnya mohon di perhatikan jangan sampai semua pada kecewa,negative
selalu setia sama gojek,very_positive
saya sangat kecewa dengan aplikasi ini kenapa saya sering sekali tidak dapat memesan makanan semua saya bayar sesuai prosedur,negative
selama ini sangat membantu dalam kondisi emergency walo pernah juga ketemu pengemudi yang mengeluh perjalanan jadi tidak nyaman karena biaya didiskon banyak,negative
terimakasih sudah memberi pelayanan terbaik hanya saja untuk fiturnya bisa tambahkan untuk batal pesanan ngak soalnya kadang saya ingin merubah pesanan secara mendadak,very_positive
gojek sekarang semakin ribet map maupun sistem suka error sering dapat pengemudi yang jauh padahal disekitar banyak driver pengemudi sering membatalkan tanpa pemberitahuan saya sebagai pengguna gojek yang sangat memerlukan transportasi jadi terganggu seharusnya gojek hadir untuk membantu kami para konsumen mohon diupgrade lebih baik lagi dari sistem maupun driver agar bisa saling membantu dan menguntungkan jangan hanya merugikan salah satu pihak,positive
gojek masih tetap nmr ga ada lawan,positive
plus mudah digunakan tinggal klik sini situ relatif murah dibandingkan dengan grab atau aplikasi sejenisnya setau saya kadang ceper kadang lambat biasanya cepet sih tidak yakin poin ke ini plus atau minus pilihan makanan di food banyak dan kadang dapet diskon atau voucher minus perilaku sebagian pengemudi ngocol sama kayak ojek pangkalan driver tidak ada kembalian uang uang kembalian tidak pas driver tidak tau arah saya tidak tau apakah masalah nya di drivernya yang sudah tau tidak tau jalan tapi tetap tidak buka google map atau masalah di map nya yang rute jalannya yang tidak lengkap saat menaiki gojek kadang kadang dapet pengemudi yang bacot tidak liat mood orang lagi tidak pengen diajak ngomong tetep saja ngajak ngomongq di gofood makanannya kadang tidak ada gambar,positive
seharian ini saya tidak bisa monitor tiap pengemudi nya jalan jadi saya tidak tau pengemudi sudah ada dimana dan saat saya coba pesan makanan tidak ada pengemudi yang terima pesanan tolong kejelasan ini salah aplikasi atau emang pengemudi lagi tidak ada yang kerja karena saya sudah coba di beberapa tempat makan bukan cuma satu tapi semuanya tidak ada yang terima pesanan saya terima kasih,very_negative
gojek apk nya harus ada privasi nya biar tidak sembarang orang ngechat,very_negative
tolong kalau kita sudah transfer uang kalau uangnya sudah masuk di kasih notifikasi dong berhasil atau tidaknya kadang suka tidak ada notifikasinya,positive
awalnya senang banget tapi tidak tau besok paling tidak senang lagi,neutral
memudahkan perjalanan hehe sering ada promosi juga,very_positive
sangat membantu sekali dengan ada nya aplikasi go jek good job go jek tingkatkan trus kualitas nya jng lupa ya voucher gratis nya,very_positive
semoga bos gojek bisa lepas dari kezholiman konoha,very_positive
bertahun jadi pelanggan go jek selalu memberikan pelayanan yang optimal terimakasih go jek selalu setia menemani aktivitas saya,very_positive
mau masuk ke akun yang dulu gabisa karena kaya daftar akun baru klik masuk tapi tahapannya kaya daftar baruu pas masukin email lambat gabisa karena sudah terdaftar lah emang diawal tu klik masuk bukan daftar baru haduuhh kesell bangett sedangkan gabisa pake email yang sama lah kenapa tidak langsung suruh masuk saja ke yang kemarin ini mh jatuhnya malah bikin akun baru,negative
saya saranin jangan pake gopay ya karena gopay ini telah merugikan banyak hak contoh nya saya saya tidak bisa login karena ganti hp padahal nomor hp masih aktif tapi di suruh verifikasi perangkat yang lama padahal hp lambat saya sudah di jual terimakasih,very_negative
setiap hari error trus apalagi setiap abis di update mau pesan saja susah bagaimana gratis lebih buruk kali,negative
aplikasi konyol login di per sulit sinyal on data on verivikasi lewat sms di ulang beberapa kali kode sama sekali tidak di kirim akhirnya karena keseringan suruh nunggu ber jam baru bisa lagi cobalah dengan cara lain jgn cuma pintu saja contoh noh si shopee bisa lewat telfon dan email,negative
kebanyakan biaya tambahan,neutral
klo bikin aplikasi jgn berat lah masa buka tokopedia lancar tapi buka gojek sering terhenti di aplikasi gojek lambat tidak ada kendala di paksa update tapi setelah update malah lambat sering terhenti,negative
dengan segala karakteristik pekerja di kota saya kota b cuma app ini yang tidak susah dipahami fiturnya,positive
makin kesini makin mahal banyak tambahan biaya aplikasi dll sudah lambat jadi pengguna gojek pun cuma dapat voucher sedikit dan minimal potongannya juga pelit pliss dong royal sedikit sama pengguna lambat jgn makin lambat makin mahal gini biaya nya,very_negative
gini ya internet nyala buat lain lain bisa kenapa di apk gojek internet nya mati pdhal tidak di nonaktifin,neutral
oke dechh bagus nich aplikasi sangat membantu buat saya pribadi dan tidak capek pergi keluar tinggal klik barang akan segera sampai,very_positive
dari pake aplikasi ini awalnya all good tapi kali ini kecewa banget pake gojek helloo itu kenapa setiap bagus up gopay sekarang suka berkurang sendiri saldonya awalnya tidak ngeh pas makin kesini makin ketauan emang begini ya aplikasi buatan anak bangsa yang dulunya bagus melancarkan segala urusan saya tidak pernah langganan aplikasi apapun yang berbayar kenapa bisa saldo saya ketilep rebu lima puluh rebu hmm,very_positive
merasa cukup puas dan terbantu cuma sayangnya klo hujan agk sulit dapat drivernya,very_positive
kenapa habis saya update mau pesan gosend go food tidak bisa bisanya cuma go ride dan go car,neutral
dear gojek tolong diperbaiki fitur pengiriman berdasarkan lokasi dikarenakan sering tidak akurat dan cukup memakan waktu pengiriman terimakasih,very_positive
pengemudi nya ramah sopan dan penjemputannya sangat cepat luar biasaa,very_positive
setiap pembelanjaan express tidak pernah tepat waktu atau lebih cepat selalu telat percuma bayar lebih biar cepet tapi hasilnya lebih buruk dari ekonomis,negative
saya sebenarnya suka pakai gojek tapi saat daftar prakerja kenapa tidak bs di update aplikasinya sudah hari mencoba tidak bisa kenapa dipersulit ya mohon kerja samanya saya masih mencoba seharian ini tapi tidak bs bs jaringan jg bagus kuota full,positive
membantu mempermudah perjalanan,positive
tidak jelas banget drivernya pd tidak ada jawaban tapi tidak mau cancel akhirnya harus batal sendiri biar dpt yang lain tapi malah ditegur karena batal mulu padahal drivernya terlalu jaga nilai sendiri tidak perduli pelanggan,very_negative
saran saja go foodnya di cantumkan label halal dan tolong jika tmpat makan yang di inginkan tutup segera di beri label tutup walaupun tutup hnya satu jam agar pelanggan dan drver tidak kecewa terimakasih,positive
abis update aplikasinya tidak bisa dipake mau pesen gofood crash terus tolong diperbaiki jangan cuma nyari cuan doang apalagi sekarang ada biaya aplikasi tapi bukannya makin bagus tapi malah jelek,negative
masa tmpat makan nya depan komplek deket ongkir gofood nya mahal bangt mnding pake grab murah ongkir nya kesal aku masa didepan komplek rb klo pake grab food rb ongkir nya jauh banget males gila,negative
semakin diluar nulur biaya pengantaran dan lambat pengantaran express menit rp reguler menit rp hemat menit rp yang pesan sampai ketiduran nungguin pesanan yang belum datang,very_negative
saya dan mama sudah menggunakann gojek dari beberapa tahun lalu semakin kesini kenapa apk nya semkin tidak mudah di akses kadng keluar sendiri lambat dll tolong ya diperbaiki,very_negative
ternyata banyak kasus yang sama gopay transfer ke rekening bank banyak yang belum diproses ini ada apa woyy orang butuh duit duit saya belum diproses juga kau kira cari duit gampang apa jangan jangan ini permainan dana dipending buruk bener,very_negative
kenapa mau upgrade selalu dibilang foto buram hp saya yaa begini adanya udah dicahaya teang udah suai tp tetap gagal kalo harus hp bagus berarti yang upgrade akun gopay plus adalah org yang punya hp bagus yg hp ribuan ditolak smua yaa hadeuhh,neutral
suka sama promonya gasuka sama pelayanan customer nya komplain gabisa kirim duit padahal sudah premium tanggapan tidak memuaskan bls emailnya lama pengen nelpon cs males banget ngabisin pulsa tolong diperbaiki,neutral
selalu ada solusi dan dimudahkan selama menggunakan go jek pengemudi ramah dan baik sopan dan santun berpengalaman dan disiplin aplikasinya komplit dan sangat mudah menggunakan nya terimakasih,very_positive
selamat siang gojek office saya pengunan sudah lbh dari th fitur gojek plus ini berfungsi apa tidak karena sudah hari saya berturut turut kirim dokumen selalu gagal saya sudah tlp cs kali saya ditanyakan mengunakan hp apa saya sudah jawab mengunakan samsung s dan saya sudah ikuti panduannya utk upgrade aplikasi gojek terbaru dan sudah non aktifkan mode hemat batrai dan sudah log out aplikasi tetap saja hari berturut turut kirim dokument gagal gimana lagi cara apgrade gojek plus,negative
lambat pesennya lambat banget si supir nya lemot saya tidak suka sama go jek saya harap bisa di perbaiki terus yang jemput nya lambat saya pesen go put lambat anternya sampe pusing dan saya sadar kuota saya abis,very_negative
gojek sekarang kenapa kalau nyari pengemudi nya lamaa terus kalau dapet jauh padahal di map nya yang deket ada banyak,neutral
memuas kan mudah di mengerti nyaman di gunakan aplikasi nya,very_positive
sangat senang adanya draever ojx onlean gojek sprti ini mudah gampang pesan makanan dan cepatt sampai tujuan sukses terus buat transportasi ojx onlean,positive
gps nya kadang ntah kemana mana masa gua disini jemputnya di ujung kulon agak rumit jadinya tolong di perbaiki ya,negative
pengemudi gojek tidak amanah dan membuat org lain juga buang waktu dan tanggapan customer service nya juga tidak memuaskan,negative
sangat membantu saya dan anak selama ini saya berharap gojek bisa lebih aktif dan teliti dalam sistem agar kami para penumpang bisa terus merasa aman kapan saja dan dimana saja,positive
setelah mengupdate aplikasi sering error saat pesan goride gojek mengambil rute yang jauh sehingga tarif jadi sangat mahal sudah lapor ke cs via email tapi tidak ada perubahan kayaknya fixed pindah ke aplikasi ojek online gab deh karena rute no tipu tipu,very_negative
tidak menghargai pengemudi,very_negative
transfortasi ini sangat membantu tapi itu dulu waktu tarif nya masih murah sekarang tidak lagi,positive
pesan gocar harga di awal oke tapi setelah jalan berapa menit pengemudi merubah rute dan tarif berubah jadi lewat tol yang tarif tolnya yang mahal sy tidak mau debat turutin saja maunya pengemudi alhasil nambah ongkosnya rb an abis itu uninstall aplikasi tidak mau lagi pake gocar,very_negative
promosi nya kenapa beda ya setiap akun di akun kk saya banyak banget promosi makanan saya kenapa tidak pernah dpet bnyak promosi di gofood padahal sering banget nge gofoods sirik deh,positive
aplikasi bangke gua download lambat bener padahal kuota ada sinyal juga bagus terus gomartnya kagak bisa dipake padahal sudah diupgrade jugaa tolong min di bantu follow upnya,very_negative
tidak bisa masuk ke gojek,neutral
buruk sekali untuk verifikasi data foto ktp sangat sulit dicoba berkali tetap tidak bisa disemua ewallet saya coba hanya sekali sudah bisa tetapi di gojek sangat susah sekali,very_negative
ini kenapa ya setelah saya update aplikasi gojek nya loading terus ya seperti ngelag gitu terus aku coba ke aplikasi online lain nya tidak ngelag cuma di aplikasi gojek nya saja yang ngelag,very_positive
aplikasi sudah bagus dan rekomend banget tapi untuk go food nya kenapa jarak restoran pas sebelum membeli dan saat membeli makanan itu sering berbeda mohon untuk di perbaiki,positive
aplikasih yang sangat bagus terbaik dan mempermudah segalanya sangat membantu sekali terimakasih,very_positive
woy min akun q dah dr kemarin tiba tidak bisa nerima tf an kesesama gopay q dah lapor x dr aplikasi maupun dr email tidak ada balesan yang pasti ini gimna saya sudah pakau gopay tahunan lebih baru kali ini gopay saya begini padahal saya tidak lakuin apa saya hanya melakukan transaksi seperti biasanya dimana usaha saya adalah membuat poster tournamen dan saya tiap hari mendapatkan kan orderan lah ini gopay saya begini may gimana saya sangat kecewa,negative
bapuk pesan dicancel terus ahirnya dibatalin ama apk,very_negative
adakan fitur untuk go mekanik dong jadi kalau ada kendala di motor atau mobil bisa langsung ditangani mekanik,very_positive
gojek pinjem php saja,neutral
pak supirnya sabar dan baik hati,positive
layanan gosend tidak ada guna sama sekali banyak pengemudi yang belagu ada yang alasan tempat penjemputan kejauhan lah ada juga yang minta ongkir x lipat dri harga yang tertera padahl lokasi tujuan tidak terlalu jauh dari penjemputan mending hapus saja dah gosend kalo tidak berguna sama sekali,very_negative
mempermudah segala hal kebutuhan sehari hari dari transport makan dan belanja kebutuhan,very_positive
ini app besar ky gini buat complainya tidak ada respon ini sebenernya perusaahaan ada opratornya tidak sih saya sudah kirim minta bantuan saya sudah email tetap saja tidak ada respon tidak ada respon apa lambat respon saya tidak tau lah yang sudah pasti syaa sangat kecewa eh percuma juga kali ya tulis di komen sini tidak ada adm yang bakal baca,very_negative
sejauh ini sangat memuaskan upgrade nya pun cepat tidak membutuhkan waktu lama saya menggunakan gopay untuk rekening pra kerja sangat membantu sekali sempoga insentif saya cepat turun ya sukses terus untuk gojekgopay,positive
sekian lambat pakai gojek trus saya selalu pakai gopay sekarang kecewa karena no telp yang terdaftar sudah tidak aktif jadi no hp lambat mau saya ganti dengan no yang baru tapi harus ada data transaksi terakhir bagaimana saya mau tau data terakhir masuk akunnya saja tidak bisa sudah masuk menu bantuan d aplikasi gojek sudah hubungi via email gojek tidak ada bantuannya malah jwbnnya selalu transaksi terakhir tidak sesuai tdk ada bantuan ato solusi nya bagaimana byee gojek sudah males pke saldo gopay hilang,very_negative
sudah mahal promosi dikit lemot lagi chat pengemudi susah masuk sampe berjam jam saya jadi nambah biaya ongkos kirim lagi padahal telat pengiriman chat tidak masuk saya pake wifi loh padahal jaringan sudah speed juga,very_negative
aplikasi yang sangat menolong dengan harga terjangkau sarannya utk penjemputan jgn pakai jarak terdekat antar titik tapi harus mempertimbangan jalan satu arah atau jalan menuju lokasi,positive
banyak promosi lumayan ngebantu banget buat anak kost,very_positive
sangat membantu baik moda transportasi maupun untuk kegiatan rumah tangga lainnya seperti belanja baik bahan mentah maupun bahan jadi,very_positive
saran aja kalau misalkan customer pesan goridegocar itu dicarikan rute yang terdekat bukan malah dicarikan rute yang memutar kan tidak tau itu orangnya lagi buru buru apa gak kalau lagi buru buru dilewatkan ke rute yang memutar kan malah bisa terlambat sebenernya bisa kan memilih rute tercepat tinggal kita bilang ke drivernya mau lewat sini saja yang lebih dekat tapi kan fee nya tetap sesuai aplikasi lebih konsisten dong apa gitu ya strategi mencari untungnya,very_negative
selama pakai aplikasi gojek terasa mudah dan aman tks,positive
dengan adanya gojek sangat membantu memenuhi kebutuhan transportasi kita khususnya diindonesia pelayanannya sangat baik prima anda adalah penumpang kami yang terhormat mungkin kata itu yang cocok utk gojek karena ramahnya para pengemudinya sebagai penyedia layanan jasa,positive
pakbuk admin kenapa sekarang pesanan susah dan banyak pengemudi yang tidak ke deteksi lokasi nya lalu untuk versi trus naik tetapi pesanan makin sepi apakah kalian keteteran selama di tinggal pak nadiem kalo iya tolong lah minta solusinya dari beliau kenapa sistem nya jadi hancur kami rakyat kecil hanya bisa pasrah dengan keadaan sekarang yang gacor ya gacor dan yang sepi hanya jadi penonton kami juga punya keluarga yang harus di beri kebutuhan untuk hidup pakbuk tolong lah kami,neutral
ini kenapasih saya mau pake app nya tapi tidak bisa log in cuman muteerr saja tu loadingnya setelah diupdate malah jadi tidak bisa masuk sudah install ulang berkali kali masih saja begitu tolong dibenerin ya,very_negative
rata rata promosi khusus paylater mendukung orang untuk berhutang,neutral
saya ingin mengubah data sangat berbelit sekali saya sudah kirim data yang di butuhkan dan persyaratan melalui email dan sudah menunggu lebih dari x jam hari kerja namun restponya hanya itu itu saja,negative
belum keliatan sih kekurangannya,very_positive
ongkirnya tambah mahal kalau bayarnya tidak pake gopay buruk aplikasi ini tambah tidak wajar harga makanan lebih wajar kalau mahal ini justru ongkirnya yang keterlaluan,very_negative
seringkali ketika saya mau kasih nilai pengemudi atau resto aplikasinya berubah sendiri awalnya mau kasih bintang tiba berubah akhirnya keteken cuma jadi bintang penilaiannya,neutral
makin lambat aplikasi makin payah loading lamaa n suka error alias nge crash,very_negative
untuk gofood pengemudi sampainya sering melebihi waktu estimasi barang datang jadi yang seharusnya menit pesanan saya terima seringnya bisa jadi bahkan menit tolong disesuaikan,very_positive
customer service nya tidak membantu dalam menyelesaikan masalah hanya memberikan jawabannya template,negative
makin buruk ini aplikasi gofood nya saya sudah nunggu sampe jam makanan baru sampai itupun saya ganti resto sampe dua kali karena tidak ada respon dr pengemudi dan susah dapat driver skrg jg saya akan uninstal aplikasi buruk ini,very_negative
asalamualaikum akun saya pas mau upgrade ke gopay plus di tolak trus padahal e ktp saya sudah terdaftar di disdukcapil trus pas di poto e ktp sama saya bagus tapi tetap di tolak bagay mana solusi nya ya,negative
kecewa dengan sistem nya sekarang entah kenapa lebih susah untuk memesan kan pesanan untuk keluarga yang di luar kota coba dong buat defeloper nya kembalikan sistem yang dapat memesan go food go jek dll untuk luar daerah,negative
istirahatnya berapa menitt minn,neutral
sangat berguna sih aplikasinya tapi kenapa tak ad pake aplikasi ad pemberitahuan klo ad transaksi berpergian menggunakan gojek d email,positive
kenapa pay laternya tidak bisaa minta diupdate padahal sudah latest version inii,neutral
tolong untuk ongkos kirim gofood dipastikan dari awal sebelum akhirnya dapet driver sering banget kejadian ongkir malahan naik pas uda diorder semoga bisa lebih baik,positive
sebel banget pesen gocar selalu susah pasang harga murah tapi tidak ada yang mau jalan,negative
aplikasi yang bagus bisa bagus up game bisa pesan makanan atau minuman dan banyak hal lain lagi bagi yang belum coba aplikasi nya coba dulu nanti pasti terbiasa kok walaupun saya awal sempet ragu buat pake gofood karena taku salah alamat tapi ternyata pas saya coba pertama kali ternyata gojek aplikasi yang mudah untuk dipakai memesan atau melakukan transaksi apapun,very_positive
bug menu gabisa di hapus,negative
saya suka sama aplikasi ini,positive
tolong dong kalau mau isi saldo gopay lewat pengemudi dipermudah bisa langsung topup tanpa harus pesan terlebih dahulu,very_positive
gojek ttp oke,positive
sopan baik cepat,very_positive
daerah saya emg aga kampung jadi susah banget dapet pengemudi gocar tapi tiap saya pesen gocar kenapa ada saja pengemudi yang minta pmbayaran tunai dr yang ongkosnya sekitar rb tnp voucher dia minta jadi tunai rb saya sudah trlanjur isi gopay malah minta cash saya bisa saja kasih tips rb total jadi rb jg tapi kenapa sih gitu trs tiap pesan loh padahal beda driver tapi semua gt mana lagi buru mau anter ortu ke rs tolong pihak gojek sebenarnya pengemudi yang minta begitu kenapa sih apa tujuannya,neutral
sangat membantu kemudahan bertransportasi banyak voucher diskon dan aman,very_positive
banyak akun pakai nama samaran bikin repot ojol,very_negative
pengemudi baik sopan penjemputan cepat dan cepat sampai kebersihan,very_positive
potongan aplikasi sangat lah mahal,negative
sangat membatu saya sewktu di butuh kan,very_positive
sebel banget sekarang gojek tidak bisa pake promo padahal sudah langganan banget sama gojek dimasukin promosi kodenya error mulu jadi agak males sekarang tt,negative
kasihan pengemudi tidak bisa cencel sy jg tidak bisa penyiksaan titik resto tidak sesuai jauh,neutral
mahall di ongkir,neutral
tidak bisa masuk dalam app pdhal jaringan normal saja,neutral
hati pesen gofood terutama toko embel favorit baru coba liat menu dan langsung otomatis terpesan dan tidak bisa dicancel pula telpon cs cuma jawab maaf tidak bs d cancel lebih aneh lagi belum ada menit status makanan sudah tersedia dan kejadian ini bukan cuma sekali sorry gojek pelayanan gofood anda parah,very_negative
apk terbagus si,very_positive
langganan dan bagus layanan,positive
katanya sudah kolaborasi sama tokopedia kenapa bayar tokopedia belum bisa pake gopay bagaimana nih min,neutral
ada sedikit bug di aplikasi mohon di perbaiki saat mau isi pulsa mencantumkan nomer macet tidak bisa ngapain tidak gerak sama sekali,negative
ini bagaimana mau bayar paylater setiap buka aplikasi terus trussan nge close sendiri sinyal wifi full di coba pake kouta jaringan full sampe di coba hp di setelan pabrik masih saja forced close parahh jangan sampai pelanggan berpergian,very_negative
maaf ya aplikasinya sangat membantu cuman jarang sekali ada promosi goride ataupu gocar,positive
programernya gojek lagi mabok atau sudah mentok kemampuannya saat di dibuka aplikasi setelah kita pilih gocar atau gojek selalu minta diaktifkan gps berulang ulang bolak balik tidak berenti berenti tanpa bisa masuk ke isi alamat tujuan padahal posisi gps sudah on aktif dengan akurasi tinggi juga saya keberatan aplikasi gojek untuk akses galery buat apa mau mata matai user ya foto foto digalery itu privacy user ya buat aplikasi gojek seharusnya cukup buat akses gps saja,very_negative
aplikasi tidak jelas main blokir blokir saja,negative
manajemennya buruk banget masa mau pake promosi di arahin ke kamera dan merchant nya pas nanya bayar make gopay di suruh scan aja akhirnya promonya gakepake manajemen yang buruk menunjukkan perusahaan yang buruk,very_negative
ongkir gojek sama ongkir pesen gofoodnya mahal banget padahal deket tolong di perbaiki lagi,negative
baru mulai di gobiz dah banyak mengecewakannya pengemudi tidak ada pengemudi cancel tidak bisa minta minta kompensasi nomer telpon outlet tidak bisa di hubungin pengemudi lah padahal sudah benar semuanya di aplikasi beda banget sama aplikasi sebelah bigitu dapat pesanan langsung di ambil driver tidak perlu nunggu tidak pernah main cancel salah management kayanya gojek ini mending di benahin deh baru buka lagi,negative
kenapa sih ngasih pengemudi jauh mulu nunggunya jadi lambat,negative
ngebantu perjalanan ank kost,very_positive
haduh ini mau ganti nomor telpon buat pembayaran gopay juga harus nunggu jam kan sudah bayar ke kasir nya emang mau nunggu disitu hari kecewa deh terus ngirim kode verifikasi nya juga lambat banget aku ulangi eh malah nunggu menit bangsad emng waktu adalah uang hei developer gocek waktu adalah duitt kalo mau nuggu jangan jam ganti no telpon dan menit kode verifikasi lama waktu duit cuy jadinya bikin akun lagi deh haduh akun saya di gojek ada tidak ke pake,very_negative
mahalan ongkir dibandingkan harga barangnya kalo tidak ada vocermah,neutral
go car untuk jarak dekat pengemudi tidak ada yang mau beberapa pengemudi terkadang pasang harga x lipat dari harga di aplikasi,very_negative
kenapa email dan password saya tidak bisa failed to get your session mohon penjelasannya,very_positive
selalu jaga performa yang sudah bagus,positive
