text,sentiment
server overload setiap pesanan sudah diklik sampai batas waktu tidak bisa dilacak keberadaannya,negative
gopay gojek customer service pemalas ticket user langsung ditutup tidak sampai satu menit ini pengguna punya keluhan transaksi seenaknya customer service nutup tiket tidak punya otak,neutral
ko tidak bisa sih saya sudah update tapi ttep tidak bisa malh di ulang ulang melulu coba perbaiki dong sayang paketan tidak berfungsi meskipun sudah di updatee,negative
duhh bagaimana ya saya sudah install dan awlnya fine saja tidak ada masalah tapi kenapa sudah 1 bulan tidak di pakai malah apknya tidak bisa dibuka padahal butuh banget pliss dongg bisa di buka lagii,negative
gojek makin hari makin bagus,positive
gojek kenapa sih mau log in kenapa tidak bisa diketeranganyya tidak ada sinyal internet tapi jelas2 sinyalnya ada solusinya dong min,negative
kenapa harus install ulang saat membutuhkan jadi terhalang,neutral
tolong lh gojek masak ya d setiap pemesanan go food ada biaya jasa aplikasinya terus di porsir lh setidaknya mana biaya ny da hampir sama ama ongkos kirim pengemudi,neutral
sangat baik tolong dipermudah sertifikat di dashboard prakerja terimakasih mohon bantuanya,positive
aman terpercaya meski mahal,neutral
transaksi sering pakai gopay sekalinya muncul paylater di bekukan dipake juga belum payahh,neutral
pusing masih banyak pakai bahasa inggris,neutral
maaf saya sudah tutup poin 11 pesanan argo hemat aplikasi sudah saya matikan saya jalan pulang sampai rumah ada 3 pesan masuk tidak tau kenapa bisa performa turun saya tidak jadi dapat bonus kenapa ya apa ada hacker atau dari gojek ada masalah lain,neutral
tolong harga menu di go food harus disesuaikan sesuai harga aslinya,neutral
yang tidak sabaran tidak usah install aplikasi ini customer servicenya slow respon yang jawab bot terus masalah saldo tidak masuk masuk saja lambat banget responnya kalau bintang 0 saya kasih bintang 0 ini,negative
ngotak sedikit pas mesen gojek pas ujan deres harga ongkos kirim masih 40rb an karena tidak dapat jadi nunggu reda pas reda malah harganya naik jadi 62rb gila ini gojek harusnya semakin reda kan makin membaik,neutral
harga makanan di gofood lebih tinggi dari harga asli belum lagi tambah ongkos kirim,neutral
lebih bagus lagi kalau ada gosend car ya jadi ada pilihan kalau buat bawa barang yang tidak boleh kena hujan,positive
apasi notifikasi transaksi sudah ada saldo sudah kepotong tapi belum masuk di gopainya aneh banget,neutral
suka sama aplikasi ini mesen makanan belum ada 10 menit sudah sampai dan masih anget banget makananny terima kasih gojek sudah bikin seglanya nyaman,positive
ngisi saldo tidak masuk saldonya bagaimana ini mana banyak lagii,neutral
tolong benerin definisi gojeg comfort dong kita pesen berani up harga karena ingin nyaman kebanyakan pengemudi gojeg comfort badanya gembul2 ngabisin 34 jok tidak ada comfort2 nya,neutral
tolong dong kalau pengemudi sudah dapat pesanan suruh langsung jalan,neutral
mohon maaf buat pengguna gojek baru kek saya di tolak karena cuma 2 rb,neutral
sinyal saya sudah bagus kenapa kenapa di aplikasinya lambat tolong dong di perbaiki,neutral
ongkos kirim gofood makin mahal ya ongkos kirim jarak dekat 10 00 biaya aplikasi 2 00 jadi 12 00 sedangkan pengemudi hanya dapat 8 00 enak sekali ya aplikasi gojek dapat 4 00 dan juga go send jarak dekat yang biasanya 9 00 sekarang menjadi 10 00 seharusnya yang 1 00 buat tip pengemudi eh malah diembat juga sama aplikasi gojek makin seperti sekarang ya pelit amat sama pengemudi nya sampai tidak dikasih insentif bonus bagus mantap,positive
kebanyakan updatelah ditambah ngikutin omongan pengemudi onlinenya jadi dinaikan tarifnya lain kali bicarakan ke costumernya dong merasa keberatan tidak jika naik harga jika harga naik lagi seluruh teman saya dan keluarga saya berganti ke angkutan umum,neutral
kadang tidak sesui dengan tarif yang di cantumkan di aplikasi pengemudi minta bayaran lebih dari aplikasi tks,neutral
aplikasi ini ngebantu mohon terus lakukan perbaikan terutama di sektor pembelanjaan obat go shopp pengiriman barang go send,neutral
gofood dan gocar masih jadi andalan saya walaupun untuk food saya sudah mulai pakai aplikasi lain sebagai alternatif mohon ada menu ralat penilaian terhadap pengemudi dari customer karena kadang customer juga ada salah baca dan sebagainya yang merugikan pengemudi sedangkan customer service susah dihubungi,negative
tidak lagi pakai promosi gofood yang diskonnya besar di halaman penjual tidak dicantumkan ukurannyaporsinya pas datang makanannya ukuranporsinya mungkin dikurangin misal roti toast beef teriyaki di harga 25k tapi tidak dicantumkan di restoran itu regulerkecilnya beli lah 6 kopi 3 dapat diskon yang datang ukuran toastnya kecil ya lumayan sih diskon 35 tapi ini tidak berlaku di restoran besar yang sudah terkenal ya,neutral
tolong updatenya itu bisa buat belanja di alfa atau indomart pakek gopaylater dong,neutral
sudah langganan gopay plus tapi pesanan seringtelat,neutral
bagus sayang tarifnya lebih mahal dari aplikasi sebelah perbanyak promosi belanja onlinenya,neutral
bpkibu yang terhormat saya ini mitra gojek dan sudah hampir 5 tahun tidak di gunakan akun gojek saya dikrnakan ada kendala musibah yang mnimpa saya yaitu kecelakaan dan saya ingin bertanya apakah akun saya masih aktif dan bisa bergabung kembali menjadi mitra gojek mohon bantuannya data akun gojek saya nama akun rustama jakarta email sudah tidak ingat nomor handphone sudah tidak ingat mohon dengan bpkibu yang terhomat saya ingin kembali aktif menjadi mitra gojek terimaksih sebelumny,neutral
nyaman dan selalu tepat waktu,positive
bermasalah bagus up saldo sudah kepotong mbangking tapi tidak masuk,neutral
punya saya belum topud jadi bintang 3 saja,neutral
terbaik dalam pemilihan rute,positive
lagi mesen makan kenapa sih kalau lagi cari kang gojek nya kenapa ada tulisan tidak ada internet padahal internet saya aman aman saja fix bug nya dong goblox,neutral
saya merasa sudah tidak ekonomis lagi,neutral
beli voucher gofoodgoplay 49k dapat voucher gofood 10k tapi pas pesan diskonnya cuma 3k kepotong ongkos kirim jadi tidak da bedanya rugi amat beli voucher itu syarat ketentuan tidak jelas tidak ad tulisan minimal pesan 25k pas ud beli baru muncul minimal pesan 25k tidak jelas jangan kasih voucher kalau tidak niat,negative
surat terbuka buat abang2 pengemudi yak catatan pesanan kudu harus slalu di baca beberapa kali pesan makanan sudah di tulis ada di catatan nya contoh nyaplastik nya di pisah ya bang nggk pernh di laksanakan bukan sekali 2x tapi sering kudu kita chat ulang di bagian chat terus buat apa ada catatan di situ kadng ya kita pesan karena emng lagi kerja dan buru2 nggk ngecekmastiin ke abang nya berharp abang nya baca pesan kita haduuhh,neutral
lamanya pelayanan padahal sudah kita booking terutama yang mobil sudah kita booking di batal lagi hadeh,negative
bagus up saldo sekian sudah ada biaya admin itu disitu pas masuk masih saja dipotong 1rb yaelah jadi mau transaksi saldonya kurang seribu perak soalnya top up nya di pas nominalnya lagian pakai gopay juga cuma sekali saja buat promosi di merchant sebelah please stop nyusahin orang tidak usah potong saldo tidak ada energi saya buat tantrum mana tidak bisa top up 1rb perak buat nutupin kurang nya siapa sih rule regulator nya terus saja potong saldo konsumen lambat 2045 biaya adminnya jadi goceng,negative
bodo bodo diemail apa dijawab apa saldo gopay setiap hari minus 13rb tanpa ada kejelasan memang mau bangkurt ini gojek,neutral
tarip terlalu mahal,negative
gojek bagus banget sgt membantu terima kasih gojek jayalah terus pt go to gojek tokopedia indonesia,positive
pelayanannya sangat buruk terutama dalam hal go pay saya pikir dengan adanya go pay akan lebih mudah bertransaksi ternyata tidak go pay sangat ribet sampai saya pernah kehilangan uang saya dan sekarang saya masih dalam proses upgrade padahal saya sudah lambat ingin transfer uang ke anak saya,negative
harga terkadang jauh lebih tinggi dari aslinya bisa sampai 25 keatas dan itu belum dihitung dengan biaya ongkos kirim jadi kalau mau menggunakan aplikasi ini sama dengan 60 membayar jasa atau makanan yang dipesan 25 pajak dan potongan biaya 15 ongkos kirim,neutral
bagus aplikasi transportasi online ter the terbaik se asia tenggara pesan gofood selalu cepat beda dengan aplikasi grabfood yang ada double pesan makanan jadi tidak enak karena terlalu lama sampai kapanpun grab tetap berada dibawah gojek pokoknya gofood bagus saya sangat rekomen aplikasi gojek gofood untuk pesan makanan terimakasih gojek,positive
sering sering dong kasih voucher diskon sudah langganan dari lambat hehehehehhehe,negative
aplikasi tidak mutu punya akun yang lambat ke blokir tidak bisa d pakai tanpa tahu sebab nya sudah kirim email dan lain-lain ahirnya memutuskan bikin baru lagi pakai nomor naru dan email baru belum ada sehari sudah keblokir saja tanpa sebab sudah telfon customer service sudah kirim email dm instagram tidak ada hasil butuh customer tidak sih ini perushaan uninstal,negative
aplikasi transportasi yang amat membantu saya,positive
tidak ad voucher yang seperti dulu,neutral
harga go food selalu beda dengan aplikasinya walau pakai gopay te2p sj harus nambahin beda dengan grab,neutral
aplikasi nya berat banget handphone saya lambat kakaa lihat lihat coment dibawah pada complain tidak ada menu buat batalin pesanan itu respon dong jek,negative
kenapa transfer saya tidak masuk ke rekening dan menggantung dengan keterangan sedang dalam proses sudah lebih dari 4 jam,neutral
sangatt membantuu terima kasih,positive
rutenya di perbaiki ada jalan yang lebih dekat tapi malah milih yang lebih jauh apalagi pas di tambahkan titik pemberhentian malah milih jalan yang jauh,neutral
akhirnya tidak merasa nyaman lagi memakai gojek program goclub yang di gadang2 lebih prioritas cepat respon jika sudah anak sultan nyatanya laporan saya sudah hampir seminggu belum mendapat titik terang,neutral
mau bayar pakai gopay tidak keluar pembayarannya,neutral
paling enak pakek aplikasi ini semua bisa byar tagihan beli makan beli sembako bisa kirim paket duhh pokok nya sudah jatu cinta nie samaaplikasi terimakasih,positive
ulasan untuk makanan di gofood dimunculkan donk supaya kita tau informasi makanan itu kebanyakan makanan tidak sesuai di foto,neutral
sangat membantu disaat perlu untuk bepergian dan pesan makanan,positive
terbaik disegala urusan dan hemat pula,positive
lebih ditingkatkan dalam segi aplikasi promosi ataupun aplikasi tambahan dalam aplikasi ini contoh untuk go massage seharusnya ada di dalam aplikasi tidak perlu download aplikasi di luar aplikasi gojek dan untuk go food segera di update untuk menu dan harga makanannya semoga bisa segera ditangani keluhan pelanggan terima kasih,neutral
kasih bintang 2 dulu karena ongkos kirim gofood dan gojek jadi mahal sekali biaya aplikasi juga ditanggung sama pengguna padahal aplikasinya suka nge bug belum lagi kalau pesan gofood gojek kalau ramai belum ada pengemudi yang ambil harus ngulang konfirmasi lagi pesanannya semoga dibikin praktis langsung cari pengemudi saja pengguna tidak perlu berkali kali ulang konfirmasi pesanan pakai gopay tidak menjamin dapat diskon di aplikasi kalau bagus up pun kena charge semoga diperbaiki lagi performanya,positive
sangat bagus dan membantu dalam setiap keperlauan perjalanan dlm kota,positive
tanggapan leluhan nya kurang banget seperti tidak ada customer service nya gitu,negative
banyak promosi menarik yang sangat membantu buat orang yang naik transportasi ini stiap hari seperti saya yang seorang mahasiswa smoga smakin banyak promosi buat pengguna setia yaa,positive
gojek sih tidak peduli ama rating ya karena ud mendominasi pengguna jadi yaa 3 saja karena tidak ada fitur customer service untuk komplen oiya ada tapi tidak pernah di respon,negative
tolong perbaiki masalah titik lokasi penjemputan yang kurang tepat cuma itu yang bikin kesel titik pasti meleset setiap pesan go jek go car,neutral
padahal akun customer tidak pernah di buka lagi tapi kenapa ada tagihan findaya dan kenapa saya mau masuk ke akun customer tidak bisa tolong di bales,negative
fix aplikasi gojek the terbaik setelah bisa dapetin voucher banyak bisa ajak temen juga bagi2 voucher gratis pokonya bagus deh tidak menyesal punya aplikasi gojek terimakasih gojek makin sukses yaa aamiin,positive
setiap mau kerja sam 4 subuh susah banget suka tidak dapat gojek,neutral
ngasih pesan untuk pengemudi tidak adil curang giliran ujan akun yang jarang dapat baru dikasih aplikasi buruk,negative
aplikasinya bagus selama saya pakai belum ada ditemukan masalah semoga aplikasi ini semakin berkembang ke depannya terima kasih,positive
gojek itu cuma 1 kalau mau komplen susah harus bicara sama robot robot tidak tau detail permasalahnnya,negative
aneh entah gangguan atau apa saya sudah bayar tagihan pay later tapi masih di telfon terus menerus padahal paylater sudah lunas,negative
awalnya msh agak murah skarang sudah mulai mencekik mencuri tanpa ketahuan parah beda jauh sama aplikasi sebelah beda jauh,neutral
terimakasih sudah membantu banyak orang untuk mengejar rizqinya dan memudahkan anak manja perut,positive
pengajua playlater tidak ada 1menit lngsung ditolak padahal saya sering isi saldo gopay buat belanja di tokopedia sudah jutaan rupiah tidak cm ratusan ribu kalau ditokopedia tidak ada saldo gopay tidak bakal saya donwload gojek mengecewakan playlayterya tidak membantu,negative
saya kasih 5 bintang karena mempermudah saya dalam perjalanan kapanpun dan waktu kapanpun selalu sedia ya,neutral
selama saya pakai gojek saya baru merasa di kecewakan padahal gojek yang slalu membantu saya tiba tiba ada telpon untuk tagihan paylater yang tidak saya pakai sama sekali itupun beserta dendanya ketika saya tanya pesanan mana yang saya belum bayar karena di lihat di riwayatnya tidak pesan dengan pakai paylater dan setelah saya tanyakan kepada pihak customer service nya saya sudah memakainnya untuk berlangganan subcriftions padahal saya sendri pun tidak pahama langganan apa itu,positive
lumayan mulai ada voucher goride,neutral
bisa otomatis pesan sendiri 2 hari berturut2 ada gokar gofood kita ngak mesen kenapa tiba2 di telphon posisi saya di kapal aplikasi pun di tutup tidak di buka,neutral
paket data nya terlalu mahal lebih baik beli di counter 12gb 60k kalau di sini 12gb 101k,neutral
kenapa ketika mau upgrade gopay selalu tidak berhasil keterangansedang upload dokumen setelah itu gagal padahal gambar sudah sesuai petunjuk,negative
kecewa karena ada fee 2 rb untuk pemesanan gofood dibawah 35 ribu mungkin akan mengurangi untuk pemesanan di gofood menurut saya fee tersebut tidak masuk akal terimakasih,positive
saya sangat berterimakasih dengan adanya aplikasi gojek bisa memudhkn perjlnan selma mengunkn jasa gojek saya pribadi sngt terbantu trmks,positive
parah topup gopay lewat mbanking lambat masuk sudah bayar paylater sebelum jatuh tempo tapi masih muncul tagihan,negative
aneh cuma aplikasi gojek yang tidak bisa di update di handphone saya selese download pas instal pasti ada notif kesalahan dalam pemasangan plis di benerin lagi saya tidak bisa pakai gojek mau pakai harus update sedangkan di update saja tidak mau,negative
aplikasi sudah bagus tapi sayang tolong untuk pemesanan gofood diperbaikin mau dibatalkan susah banget cepat banget tanpa jeda salag pencet langsung diinput,positive
pas mau pesan gofood pakai diskon muncul harga setelah diskon tapi setelah klik pesan harga pesanan nya malah jadi sebelum diskon tidak benar proses nya nanti dibatalkan klian juga yang repot,neutral
senang naik gocar,positive
tolong saya mau transaksi tidak bisa tolong di bamtu min woy,negative
sangat baik dan sangat recommend,positive
map kurang akurat,neutral
tolong banyakin discount harga jangan terlalu tinggi,neutral
saya kasih bintang 1 saja deh pernah pinjam di gopinjam tidak pernah telat sedikit pun dan di lunasin cepat malah skarang di tolak yang ke 2x nya kenapa kali,positive
akun ewallet saya belum kyc jadi insentif gagal padahal sudah ku upgrade plus dan di acc tolong dong min,negative
tolong donk untuk mendaftar akun gojek pakai ktp dan nomor kk jadi tidak sembarangan bisa buat akun gojek untuk anak sekolah pakai nomor induk siswa pasti akan mikir untuk buat pesan fiktif dan harus sinkron dengan nomor handphone mudah mudahan pesan fiktif tidak ada lagi percayalah,neutral
aplikasi nya menarik banyak promosi nya kalau dak download pasti menyesal deh cepat langsung download aplikasi nya,positive
versi lawas lebih mudah finding address yang sekarang ribet bikin pengemudi nyasar vermuk biar aman ktnye,positive
mudah dan tidak pakai ribet,positive
tolong dong sediain fitur ambil gambar langsung dari galeri kadang itu mau pesenin orang gojek mau liatin muka orang yang dijemput supaya gojeknya tau,neutral
pesan gosend dapat pengemudi yang berjarak lebih dari 3km dari rumah niatnya biar cepat tapi gegara begini jadi lama lempar pesanan ke pengemudi kenapa tidak ada batasannya makin lambat makin menurun ini performanya,negative
tolong ditingkatkan lagi jangan ada gojek yang berpenampilan brutal dan tidak profesional tolong sdi survey data semua pengemudi dan buatlah peraturan yang tegas agar disiplin pengemudi dan rekrutmen pengemudi yang valid tolong di respect terima kasih,positive
harga makin meroket promosi jarang entah sapa yang salah,neutral
kecewa karena limit gopay later saya di blokir padahal saya membayar tagihan sebelum jatuh tempo setiap bulan dipake limitnya dan selalu dibayarkan tapi malah di blokir kalau limitnya masih di blokir mending uninstall saja aplikasinya sangat tidak membantu kecewa banget awalnya mau bayar paylater tapi tidak bisa di klik buat bayarnya dan tidak tau mesti bayar berapa terus nyoba log out dan masuk lagi baru bisa dibayarkan instal aplikasi warna kuning saja deh,negative
update terakhir sangat v 3 55 4 sangat membingungkan tidak tahu di mana letak nominal saldo dan cara ngecek saldo go pay saya,neutral
admin dan customer service yang tidak responsive nomor keluhan tidak jelas dm via sosmed instagram dan twitter tidak ada respon,negative
dari pihak gojek mau minta tolong handphone sayah ke jambret akun bank gopay dan nomor kartu nya hilang cara memulihkan nya bagaimana ya,negative
buruk payah gofood di gojek makanan sama ongkos kirim sama dengan harga regular makanya saya males beli lagi ongkos kirim kemahalan seperti harga jual di toko saja kalau 10 ribu wajar ini 20 ribu bos paket cod saja tidak sampai segitu bos paket cod saja dari luar kota 9 ribu bos pengiriman,negative
saya sudah pernah daftar jadi sbnrnya bisa log in tapi karena tombol sign in nya tidak ada jadi seperti daftar ulang alhasil email saya terdetek sudah terdaftar hmjadi saya tidak bisa masuk jadi bagaimana saya bisa sign in saya sudah komplain tapi belum ada tanggapan,negative
kenapa error terus yaa tidak bisa di gunakan sudah bbrp harii,negative
saya mendownload gojek tapi tidak bisa daftar lagi karene nomor pernah digunakan tapi saya sudah tidak ingat kapan saya menggunakan aplikasi gojek jadi susah mau gunakan aplikasi ini lagi karena harus ganti nomor kenapa tidak langsung daftar dengan akun facebook saya agar lebih mudah,negative
promosi nya jangan berhenti ya,neutral
baru mau coba,neutral
kenapa pada pihak gojek saya tidak melakukan transaksi sembarangan tapi kenapa saldo saya di blokirdikunci padahal saya tidak menyala gunakan aplikasi ini jadi tolong buka blokir saya disitu masih ada saldo banyak tolong dibuka ya please,negative
lumayan ada perubahan pencarian pengemudi cepat tapi evaluasi lagi buat pengemudi yang suka batalin pesan soalnya sudah nunggu lambat terus dibatalin kan kasian kalau ngasi bintang 1 tolong buat pihak gojek ditindaklanjuti yang seperti itu saya turunin bintang aplikasi,positive
aplikasi yang sangat bagus sekali mempermudah segala hal dalam keseharian terima kasih,positive
tolong dong di kasih pembatalan pas salah klik jemput sangat merugikan bagi customer kalau harus mengambil pesanan ke lokasi,neutral
nyeselpakaigojek akun gopaylater saya diblokir dan setiap saya lapor selalu di jawab pakai template dan di silent close tanpa ada penjelasan yang jelas tier gopay hampir anak sultan tapi kelakuan customer service nya buruk sekali menyesal bangetlah saya minta di call buat penjelasan dan solusinya tapi di abaikan begitu saja dan cuma di silent close aneh sekali,negative
pelayanan baik attibut personel gojeknya lengkap detail,neutral
aplikasi ini terbaik dibandingkan competitor paling sat set tapi tidak juga pakai gojek hemat dikasih motor2 tua yang kurang layak pakai donk tidak masalah pakai supra pitung asal terawat dan safety terus untuk go send jeda datang e kurang sat set lebih lama padahal posisi dekat untuk go food tulisan di menu cuma ayam teriyaki datang2 komplit pakai nasi kirain lauk saja tanpa nasi,positive
pelayanan sangat bagus,positive
sedang lapar saat malam untung ada makanan online,neutral
bagus aplikasi ceupat,positive
overall bagus tapi ada sedikit ketidak puasan dengan gopay secara keseluruhan sudah bagus tapi sebagai gamers pc yang ingin tidak ribet pakai 2 aps sekaligus transfer sana sini akan lebih bagus kalau gopay bisa untuk pembayaran game di pc web seperti steam dan epic game,positive
sangat ngebantu terima kasih,positive
aplikasi yang sangat membantu dan sangat bagus sama seperti iklannya,positive
membantu dalam sehari hari,positive
sejauh ini applikasi berbasis jasa yang terlengkap apa saja ada,neutral
maaf admin saya sudah melakukan apgrade premium dana belanja 10 00 tapi kenapa cashback saya belum masuk mohon bantuannya,neutral
ayolah jek keluarin lagi vc foodnya yang murahh jangan ikutn aplikasi sebelahh masak minbel sekrg 65 kluarin lagi lah vc 15 12 10 yang minbel 20 25 kami anak kost sgt trrbntu dengan promosi mu yang dlu jekk,neutral
gojek is indonesias shittiest time wasting aplikasi ever ini hari sudah invest gopay daari jam 6 atau jam 7 an sampai sekarang stgh 9 mlm gaa dpt2 telp customer service cmn bilang disarankan membuat pesan baru ini sudah bkn jam ganjil genap kalee kenapa tmn saya bisa dapat saya mesti ampe 9x tidak dapat,neutral
banyakin promosi min,neutral
selalu dapat pengemudi yang ramah jadi saya kasih bintang 5 deh tingkatkan terus,positive
sebenarnya membantu cuma kenapa ya suka ada pengemudi yang tidak teliti dengan jumlah pesanan kadang jadi merugikan pembeli meskipun penjualnya yang salah terus saya tidak ngerti nichh kalau di chat itu statusnya pengemudi sedang diteruskan itu bagaimana ya ganti drivergimana,positive
terima kasih ya sudah membantu lperjalanan dengan aman dan nyaman sehat selalu dan suksees terus,positive
withdraw dari tanggal 6 januari 2019 tidak masuk direkening hingga saat ini beribu alasan yang diberikan dan selalu disuruh menunggu sampai tahun depan mungkin,neutral
sudah langganan vocher 2 minggu malah tidak ada promosi sama sekali buang2 uang saja makin tidak jelas,negative
selalu tepat waktu dan paham alamat yang ditujuh jadi saya duduk manis saja hingga sampai tujuan,neutral
penjemputan penumpang terlalu lambat dan jauh jauh saya sering batal karena lambat menunggu beda jauh sama grab penjemputan dekat dekat nunggu sebentar sudah sampai pengemudi nya tolong dibenahi kalau bisa penjemputan penumpang dan penjemputan barang dan penjemputan makanan pengemudi nya yang dekat bisa langsung connect ada pengemudi dekat malah yang jauh dapat penjemputan pengemudi rata2 paling dekat 2 2km 4 1 kamu kejauhan nunggu nya lama kalau di grab rata2 300 meter paling jauh cuma 1 9 kamu,negative
tidak ada riwayat apapun kan kasian kalau yang belum di kasih bintang pas geser layar nya saja langsung ilang bagaimana mau kasih bintang coba semoga ditingkatkan lagi,negative
saya kesal merasa di permainan 3x pesen go food tapi pengemudi ny tidak ada yang benar pertama dingin tidak sopan ny bilng tidak ada uang buat beli go food yang kedua tidak ada kabar yang terakhir bilang nya oke tapi di cansel juga tolong jngan buat pengguna gojek tidak nyaman seperti ini harus d perbaiki lah,negative
sangat membantu dlm transpotrasi n selalu membantu dlm mencari lokasi yang dituju,positive
sudah bayar ongkos kirim lebih mahal supaya tepat waktu tapi tetep saja sering telat pengantarannya,negative
aplikasinya bagus cuma kecewa saja setiap pesan gocar wartu hujan sll di batal padahal saya terburu2 karena anak sakit tolong dunk di info ke pengemudi kalau lagi urgen bagaimana,negative
tidak jelas isi gopay siang masuk sore sudah gtu mau bagus up pulsa dari aplikasi diklik muterr saja uninstall install ulang pas mau masuk muterr lagi beuhh ngeselin,negative
mau download bukti transaksi kenapa tidak ke download download sudah seminggu an begini padahal mau buat report perjalanan dinas tolong aplikasinya diperbaiki,neutral
harga terlalu kapitalis,neutral
maps tidak pernah pas pengemudi buta maps capek jelasin lokasi,neutral
saya punya saran ini buat gojek bagaimana kalau promosi ditambahi untuk perjalanan baik pakai goride ataupun pakai gocar agar tidak kalah bersaing dengan perusahan sejenis punya tetangga sebelah terima kasih,positive
tolong ditambah metode pembayaran nya saat isi saldo masak hanya debit bank baca saja,neutral
lumayan membantu sih cuma kenapa mahal ya tidak ada promosi gitu sekarang malah tidak bisa saya buka pun katanya aplikasi berhenti bagaimana,negative
semoga kedepan nya makin banyak promosi dan diskon untuk pembelian dalam pembayaran cash tunai sekiranya pihak gojek dapat memperbanyak promosi dalam pembayaran tunai terima kasih,positive
biaya parkir tidak tercantum pas pesan misal biaya 24 00 pas drop off ongkos tambah 10rb padahal pengemudi tidak ada biaya parkir mohon di perbaiki,negative
bagus banget kemana mana jadi gampang dan pesen makan nya memudah kan saya saat istirahat pokok nya aplikasi ini lebih membantu saya,positive
banyak pengemudi yang kurang ajar jika memang tidak mau bawa penumpang bicara agar bisa segera di batalkan dan ganti pengemudi lain ini diam saja di chat tidak di jawab dan banyak juga pengemudi yang selalu memaksa untuk lewat tol dan biaya tol di bebankan ke penumpang ini sungguh mengganggu kenyamanan namanya angkutan umum kena macet wajar sudah resiko tidak mau kena macet tidur saja drmh saran untuk gojek bgi pengemudi yang merugikan blacklist saja ktpnya agr tidak merugikan costumer dan pengemudi yang jujur dan ramah,positive
tolong dong untuk gofood pembatalan pesan diperbaiki lagi kedepannya misal dikasih waktu 2 5 menit setidaknya karena ketika tidak sengaja untuk melakukan pembelian pesanan terus ingin membatalkan pesanan lagi sudah tidak bisa karena cepatnya proses waktu pembatalan pesan tersebut sebelumnya terimakasih dan mohon segera diperbaiki yaa,negative
ini kenapa dahh sudah update tapi ngak bisa dipake gofod distu ada tulisan tidak ada total harga barang yang mau dipesan tolong ini gimn solusinya,negative
pelayanan ramah dan sabar walaupun slah lokasi terimakasih,positive
pokoknya sangat membantu dalam segala hal pengiriman ngantar pemesanan makanan tingkatkan lagi pelayanan yangbterbaik bagi customer,positive
menyenangkan dan ramah,positive
suka banget sama aplikasih ini soalnya ngebantu saya banget kalau mau kemana mana itu apalagi pas lagi darurat dan kebanyakan juga pengemudi nya ramah2 bangetyaa walaupun kadang ada sih yang rese dan menjengkelkan tapi namanya juga manusia kan ada salah ada benar dan ada kekurangan juga ada kelebihan nya ya kan jadi tergantung kita menyikapi dan menanggapi nya saja juga tergantung bagaimana cara kita menghadapi nya dengan marah atau sabarnya ya tidak guys so good job for the pengemudi,neutral
tidak benar sudah gojek ini tanggal transaksinya terbalik2 sehingga tidak dapat di jadikan bukti transaksi mana tidak bisa hubungi customer service nya lagi entah bagaimana agar bisa menyampaikan keluhan ini,negative
saya ubah bintangnya karena aplikasi jadi lebih sulit digunakan semenjak pesanan tidak bisa dibatalkan saya orang yang suka lupa buat ganti lokasi jadi saya pesan di lokasi yang bukan saya tinggali itu merepotkan pengemudi juga,negative
tolong dong buat gobiznya kalau milih pengemudi itu yang terdekat saja karena sering makanan yang saya sediakan suka di batalkan sepihak oleh pengemudi dan kurang ajarnya sekarang tidak ada lagi sistem kompensasi ini bagaimana sangat merugikan pedahang,neutral
lagi2 update versi yang kebanyakan animasi bikin nge lag,negative
aplikasi go food nya coba di tambah urut berdasar jarak atau harga,neutral
makanan lebih lambat sampai harga makin tinggi kualitas makin buruk gini kayanya memang sudah saatnya berenti pakai ini aplikasi mending cari yang laen saja kayanya,negative
tolong dong perbaiki lagi aplikasi nya soalnya pengemudi suka ngambek kalau kita minta d anterin tidak sesuai titik pdhal cuman agak majuan sedikit itu juga kan salah dari aplikasi tidak ada pilihan titik yang sesuai ama lokasi pejemputan atau pengantaran,neutral
ini kenapa coba aplikasi tidak bisa dipakai udach kirim emailnya tidak ada balasan bang itu masih ada sisa gopay bagaimana sih mau upgrade ke versi terbaru tidak bisa tolong lach sayang itu gopay,negative
saya sangat kecewa terhadap perubahan sistem pemerataan pesan di kota kami khususnya jika memang sudah diberlakukan 1 berikan suspen waktu 1 hingga 2 jam atau kunci orderannya yang telah mengabaikan pesanan masukan kedalam pasal peraturan tartibjek mengenai suspen ini sama halnya dengan suspen yang lainnya 2 kunci pesanan jika pengemudi sudah mencapai tutup poin tupo 3 prioritaskan terhadap pengemudi yang tidak pernah mengabaikan pesanan 1x pun 4 gunakan verifikasi wajah untuk akun pengemudi customer service,negative
nungguin gofood sampai laper banget masi belum dapat pengemudi,neutral
bisa bantu saat darurat,neutral
untuk para pengemudi tolong kalau ada yang pesan go bike diterima masa saya pesan go bike padahal disebelah rame banget pengemudi go jek tidak ada yang nyantol langsung saya uninstall untuk admin go jek tolong dievaluasi lagi biar nggk terjadi seperti saya,negative
sangat membantu saat tidak ada kendaraan angkutan umum kalau kita pepergian dan bisa datang lebih awal sampai tujuan trimakasi gojek,positive
makin tidak jelas sudah keblokir lagi saja padahal cuman beli goplus disangka menyalahgunakan promosi,neutral
